Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,236,236.000,968,1734,2909,4203,5357,8987,11019,17059,24683
1,207,207.000,898,1821,2692,4820,7065,10058,11263,16625,18964
2,295,295.000,448,1063,2175,3374,4401,7641,9271,14999,23598
3,399,399.000,334,884,1982,2499,3486,4420,6924,12136,17616
4,421,421.000,370,804,1766,2366,3123,4514,6960,10852,14100
5,357,357.000,324,845,1961,2783,3426,6712,8107,15696,18764
6,369,369.000,321,916,1768,2700,3627,6600,7525,13192,14347
7,460,460.000,319,835,1948,2168,3059,3968,6679,7472,9860
8,404,404.000,324,861,1856,2460,3556,4908,6615,7821,14292
9,466,466.000,315,802,1318,2144,3045,4317,7066,7546,8926
10,418,418.000,319,776,1682,2378,3283,5049,7171,9419,16243
11,373,373.000,334,849,2020,2665,3457,5715,7532,10460,16738
12,311,311.000,348,1136,2220,3207,4419,6723,7594,15538,26145
13,388,388.000,314,855,1701,2576,3588,5978,7032,11783,12238
14,401,401.000,306,924,1795,2478,3542,4817,6149,10695,11239
15,323,323.000,308,1139,2281,3083,4224,7226,7637,9943,16445
16,484,484.000,285,787,1800,2057,3041,3870,4338,7326,7644
17,383,383.000,309,851,1783,2607,3645,5671,6921,10943,16145
18,320,320.000,294,1127,2005,3114,4568,6532,7359,13290,14337
19,311,311.000,291,1227,2083,3204,4539,7041,7499,14018,19387
20,467,467.000,273,788,1490,2127,3124,4053,6566,7404,10161
21,371,371.000,300,812,1894,2686,3711,5601,7147,15225,16358
22,431,431.000,293,785,1810,2315,3236,4172,6223,9864,16939
23,399,399.000,239,805,1508,2495,3444,6098,7201,8607,14446
24,305,305.000,293,1205,1965,3268,4939,6942,7567,14019,14308
25,320,320.000,324,1028,1988,3154,4717,6985,7752,13625,16493
26,279,279.000,277,1372,2096,3542,5451,7439,8659,14242,14539
27,469,469.000,253,784,1597,2128,3128,4069,6439,7642,9060
28,411,411.000,278,756,1738,2418,3339,5479,7251,9642,15826
29,487,487.000,266,743,1750,2059,3081,3859,4395,7450,10008
30,472,472.000,271,772,1497,2100,3047,4004,5673,7355,7747
31,366,366.000,279,823,1939,2740,3851,6214,7247,12428,15652
32,323,323.000,340,1049,2122,3074,4341,6714,7630,12764,19199
33,351,351.000,276,962,2155,2837,4092,5607,7456,10251,12226
34,385,385.000,270,840,1984,2589,3189,5319,7193,14957,16000
35,464,464.000,281,768,1800,2149,2909,4773,5646,8328,14056
36,469,469.000,272,803,1821,2128,3017,4296,5285,8094,9553
37,399,399.000,272,821,1851,2514,3235,5473,6915,12189,17472
38,485,485.000,276,804,1579,2041,2722,3650,5212,9925,16256
39,472,472.000,260,765,1639,2113,2857,4797,5480,9519,14409
40,495,495.000,258,789,1746,2015,2726,3466,5226,9241,14865
41,365,365.000,240,873,1842,2728,3306,6313,6988,12029,23664
42,474,474.000,276,774,1595,2103,2850,4254,5655,8045,15283
43,444,444.000,285,847,1839,2252,3088,4319,5947,9173,13677
44,567,567.000,268,761,1292,1751,2554,3326,3648,5429,6041
45,337,337.000,265,1391,1800,2970,4504,6283,7297,12412,14441
46,317,317.000,316,1477,1969,3133,4702,6681,7471,12549,14703
47,596,596.000,260,744,1077,1671,2516,3312,3656,5186,5430
48,469,469.000,291,773,1755,2130,2823,4181,5324,7395,15429
49,448,448.000,242,801,1796,2220,2970,5046,6425,8255,13845
50,387,387.000,265,897,1839,2580,3271,5716,6675,11468,13514
51,400,400.000,294,834,1792,2491,3116,5508,6574,11801,20668
52,438,438.000,253,801,1696,2276,2898,5058,6088,11725,13859
53,389,389.000,256,858,1785,2563,3326,5744,6580,9223,14067
54,316,316.000,319,1265,1929,3168,4516,6513,7987,12791,13940
55,250,250.000,575,1611,2205,3975,5872,8109,9156,14389,14451
56,335,335.000,319,1185,2107,2986,4305,5802,7019,12049,14168
57,371,371.000,267,879,1756,2680,3521,5880,6850,12773,14945
58,420,420.000,271,802,1867,2370,3247,5076,5787,9921,11820
59,504,504.000,261,738,1683,1973,2611,3462,5354,8201,14426
