Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,1.018,0.362,0.553,0.705,1.008,2.205,2.497,4.317,4.317,0.982
5,15.000,0.678,0.320,0.396,0.574,0.760,0.876,1.117,3.923,3.923,1.476
10,15.400,0.759,0.321,0.435,0.608,0.776,0.925,3.035,3.668,3.668,1.318
15,11.400,0.844,0.311,0.623,0.733,0.799,1.095,1.997,5.692,5.692,1.185
20,17.400,0.568,0.298,0.353,0.607,0.694,0.792,0.821,1.182,1.182,1.760
25,14.000,0.656,0.280,0.357,0.695,0.781,0.855,1.147,2.567,2.567,1.524
30,15.000,0.708,0.266,0.339,0.590,0.677,0.796,0.903,14.534,14.534,1.413
35,14.400,0.694,0.271,0.342,0.651,0.799,0.904,1.145,4.622,4.622,1.441
40,14.000,0.585,0.281,0.366,0.602,0.685,0.798,0.868,1.953,1.953,1.710
45,14.800,0.535,0.277,0.327,0.505,0.727,0.782,0.870,1.292,1.292,1.870
50,18.800,0.435,0.297,0.340,0.384,0.451,0.649,0.714,1.339,1.339,2.300
55,12.200,0.675,0.287,0.531,0.663,0.739,0.821,0.904,3.677,3.677,1.481
