Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,1.422,0.860,1.211,1.340,1.508,1.876,2.263,3.019,3.019,0.703
5,13.600,1.487,0.895,1.192,1.359,1.773,2.071,2.244,2.535,2.535,0.673
10,11.600,1.475,0.963,1.245,1.386,1.605,2.099,2.280,2.371,2.371,0.678
15,17.200,1.403,0.921,1.170,1.317,1.504,1.932,2.095,2.903,2.903,0.713
20,13.200,1.574,0.979,1.346,1.480,1.740,2.100,2.251,2.345,2.345,0.635
25,15.000,1.585,0.800,1.115,1.381,1.831,2.404,2.590,4.770,4.770,0.631
30,13.600,1.397,0.939,1.179,1.374,1.611,1.717,1.825,2.313,2.313,0.716
35,20.600,1.377,0.878,1.205,1.339,1.478,1.714,2.009,2.085,2.240,0.726
40,18.600,1.374,0.905,1.095,1.246,1.421,1.625,1.946,8.139,8.139,0.728
45,14.000,1.367,0.881,1.151,1.324,1.535,1.754,1.829,2.508,2.508,0.732
50,14.200,1.375,0.867,1.094,1.297,1.496,1.941,2.213,2.935,2.935,0.728
55,18.200,1.499,0.699,1.178,1.326,1.676,2.072,2.554,3.522,3.522,0.667
