Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,155.400,1.342,0.650,0.847,1.130,1.565,1.953,2.315,4.371,12.091,0.745
5,178.400,1.045,0.621,0.716,0.847,1.349,1.579,1.715,2.189,6.848,0.957
10,151.400,1.264,0.617,0.905,1.279,1.496,1.677,1.809,2.674,12.912,0.791
15,138.200,1.256,0.623,0.899,1.256,1.493,1.714,1.890,2.876,6.403,0.796
20,165.000,1.159,0.602,0.761,1.246,1.408,1.550,1.634,2.220,3.436,0.863
25,149.800,1.222,0.581,0.813,1.293,1.437,1.613,1.771,2.091,4.485,0.818
30,164.800,1.148,0.601,0.727,1.086,1.467,1.623,1.766,2.100,16.143,0.871
35,136.000,1.306,0.630,0.903,1.375,1.560,1.764,1.850,2.039,5.334,0.766
40,157.200,1.187,0.600,0.751,1.206,1.452,1.632,1.766,2.179,12.322,0.842
45,142.000,1.346,0.572,1.169,1.398,1.572,1.760,1.854,2.149,10.984,0.743
50,187.400,0.926,0.591,0.693,0.758,0.978,1.476,1.606,2.012,10.660,1.079
55,187.200,1.012,0.593,0.711,0.880,1.287,1.435,1.555,1.781,3.635,0.988
