Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,0.756,0.354,0.426,0.600,0.936,1.367,1.644,2.275,2.275,1.322
5,20.600,0.483,0.339,0.377,0.423,0.483,0.766,0.870,1.184,1.735,2.071
10,19.800,0.463,0.299,0.356,0.383,0.452,0.564,0.674,3.456,3.456,2.162
15,19.200,0.426,0.285,0.330,0.356,0.403,0.698,0.798,1.043,1.043,2.349
20,18.800,0.572,0.302,0.330,0.374,0.472,0.689,0.766,9.995,9.995,1.748
25,21.000,0.463,0.292,0.327,0.351,0.428,0.668,0.787,0.998,5.395,2.162
30,22.600,0.393,0.259,0.320,0.336,0.381,0.639,0.767,0.799,1.059,2.542
35,20.600,0.386,0.267,0.323,0.350,0.389,0.558,0.649,0.788,0.794,2.593
40,22.800,0.491,0.252,0.311,0.336,0.373,0.412,0.653,0.817,15.447,2.037
45,26.600,0.386,0.255,0.318,0.337,0.394,0.551,0.666,0.836,1.129,2.590
50,21.800,0.364,0.268,0.315,0.339,0.381,0.470,0.500,0.692,0.783,2.746
55,23.000,0.365,0.268,0.309,0.325,0.370,0.510,0.591,0.803,0.856,2.737
