Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,259,259.000,828,1499,2873,3822,4182,8059,9512,17345,36695
1,279,279.000,486,1536,2373,3581,5186,7203,9124,14461,15718
2,447,447.000,387,866,1735,2226,2983,3929,5997,10990,17306
3,361,361.000,366,1243,1883,2769,3715,5749,6510,12164,16050
4,416,416.000,349,988,1746,2387,3079,4765,6012,12582,13804
5,384,384.000,335,925,1746,2596,3308,5547,6376,12206,14664
6,365,365.000,608,1238,1504,2725,3860,5294,5966,11623,12123
7,349,349.000,342,1248,1653,2870,4245,5795,6547,12592,15302
8,447,447.000,351,772,1677,2231,2859,4892,5995,10992,11645
9,298,298.000,633,1408,1888,3334,5036,6268,7572,13060,15534
10,303,303.000,488,1292,2921,3293,4809,5756,6296,11798,16845
11,395,395.000,367,1181,1582,2517,3334,5302,5969,11702,12412
12,439,439.000,309,851,1586,2271,3001,4973,5638,11186,11658
13,408,408.000,309,976,1605,2445,3424,5302,5919,11185,12905
14,416,416.000,318,734,1649,2393,3029,5617,6377,8096,14325
15,428,428.000,313,748,1698,2328,3024,5446,5961,8872,13657
16,275,275.000,355,1483,2737,3623,5382,6915,7652,13995,15306
17,454,454.000,326,738,1662,2197,2660,5225,6185,9070,15124
18,314,314.000,357,1402,1877,3195,4681,6781,7328,13107,14486
19,310,310.000,385,1302,2242,3205,4512,6068,7498,12612,13515
20,440,440.000,294,750,1577,2256,2870,5204,5968,11385,14086
21,390,390.000,320,1191,1569,2559,3494,5371,6031,11133,12449
22,355,355.000,345,1252,1680,2822,4221,5701,6223,12463,15003
23,405,405.000,309,1136,1616,2460,3297,5319,6090,11662,14876
24,351,351.000,315,1236,1777,2844,4199,5828,6667,11521,13328
25,355,355.000,324,1193,1786,2803,3773,5889,7110,11987,13405
26,476,476.000,292,782,1574,2095,2874,4562,5406,8292,11943
27,388,388.000,296,813,1697,2576,3558,5782,6689,11979,12610
28,373,373.000,358,1016,2326,2670,3650,5259,6253,8292,13722
29,418,418.000,324,915,1688,2409,3198,5349,6026,8530,14561
30,322,322.000,620,1290,2479,3079,4542,5793,6260,11306,11514
31,401,401.000,309,1052,1607,2486,3246,5228,6184,11598,13533
32,253,253.000,587,1510,3442,3950,5913,7220,9361,13008,13626
33,335,335.000,306,1386,1922,2971,4318,6177,7035,12821,14646
34,453,453.000,308,819,1646,2198,2855,4392,6002,8788,12867
35,376,376.000,293,901,1716,2660,3413,5910,7052,12735,13710
36,492,492.000,267,689,1510,2025,2543,3997,6173,9077,15156
37,305,305.000,299,1363,2127,3276,4725,6058,7696,12745,13098
38,315,315.000,566,1274,2930,3169,4554,5820,6248,11244,12113
39,340,340.000,299,1243,1576,2929,4400,5798,6557,11390,12354
40,379,379.000,279,1186,1484,2636,3807,5773,6331,11637,16589
41,455,455.000,293,741,1546,2193,2925,5195,5667,6876,13927
42,353,353.000,326,1315,1873,2829,4214,6020,6947,12028,13689
43,318,318.000,418,1382,1859,3128,4502,6213,7596,13229,15140
44,376,376.000,300,1031,1717,2656,3582,5664,6649,12050,14531
45,319,319.000,302,1295,2093,3120,4672,5762,8330,11645,12522
46,613,613.000,288,674,1115,1627,2346,2874,3161,5775,12702
47,467,467.000,274,699,1636,2134,2872,5064,5548,11605,17205
48,411,411.000,303,779,1589,2433,2962,5652,6864,12186,13330
49,581,581.000,256,720,1547,1714,2469,3015,3644,5815,6435
50,382,382.000,298,1017,1559,2609,3575,5659,6814,12878,22594
51,354,354.000,271,1031,1798,2827,3701,5874,9115,11451,14808
52,308,308.000,345,1214,1787,3236,4649,6425,8822,13875,16544
53,469,469.000,302,814,1720,2121,2834,4473,5364,7982,13508
54,360,360.000,294,1200,1576,2786,3992,5530,6561,11222,11759
55,538,538.000,286,687,1537,1843,2481,3104,4997,8783,13387
56,310,310.000,286,1393,1809,3223,4835,6762,7268,12925,13754
57,447,447.000,279,717,1691,2235,2833,5259,6381,7451,13010
58,305,305.000,561,1326,2895,3270,4633,5888,6723,12254,12823
59,428,428.000,252,809,1624,2320,2734,5456,6139,13150,14144
