Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,194.800,3.095,1.473,2.169,2.718,3.382,5.073,6.003,8.749,14.349,0.323
5,203.000,2.928,1.000,1.985,2.563,3.191,4.861,5.869,7.483,17.577,0.342
10,206.800,3.077,1.145,2.135,2.739,3.525,5.247,5.770,6.972,12.025,0.325
15,226.800,2.774,1.090,2.026,2.561,3.053,4.204,5.567,7.015,11.385,0.360
20,245.400,2.649,1.053,1.990,2.488,2.962,3.402,4.821,6.469,16.728,0.378
25,200.400,3.122,1.108,2.090,2.760,3.487,5.489,6.079,7.436,9.510,0.320
30,239.800,2.649,1.069,2.012,2.528,2.964,3.473,4.658,6.231,10.291,0.377
35,258.200,2.502,1.091,1.960,2.437,2.875,3.226,3.500,5.605,7.414,0.400
40,228.800,2.854,0.976,1.999,2.549,3.096,4.869,5.753,7.029,8.833,0.350
45,257.000,2.548,0.967,1.957,2.420,2.893,3.259,4.187,5.986,9.971,0.392
50,231.600,2.782,0.994,2.002,2.562,3.063,4.161,5.345,7.182,13.788,0.359
55,251.400,2.518,0.992,1.961,2.421,2.878,3.213,3.613,5.867,16.563,0.397
