Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.200,1.393,0.919,1.085,1.235,1.454,1.928,2.339,5.407,5.407,0.718
5,18.400,1.288,0.860,1.098,1.260,1.369,1.614,1.741,2.472,2.472,0.776
10,19.600,1.243,0.830,1.109,1.247,1.331,1.476,1.572,2.016,2.016,0.805
15,24.000,1.217,0.798,1.082,1.213,1.325,1.436,1.525,2.076,2.306,0.821
20,20.800,1.203,0.888,1.077,1.190,1.319,1.421,1.468,1.651,1.995,0.832
25,21.400,1.250,0.933,1.104,1.222,1.356,1.474,1.652,2.093,2.203,0.800
30,22.200,1.194,0.739,1.063,1.176,1.298,1.483,1.618,1.772,1.791,0.838
35,20.600,1.239,0.872,1.123,1.198,1.340,1.481,1.629,1.697,1.947,0.807
40,18.800,1.252,0.873,1.114,1.214,1.369,1.543,1.601,2.316,2.316,0.799
45,19.600,1.253,0.906,1.089,1.212,1.324,1.566,1.700,2.931,2.931,0.798
50,23.000,1.274,0.795,1.062,1.174,1.387,1.702,1.995,2.402,2.558,0.785
55,24.800,1.202,0.780,1.085,1.192,1.280,1.409,1.467,1.764,1.820,0.832
