Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,350.800,2.839,0.362,1.050,1.993,3.479,6.033,7.104,13.522,31.332,0.352
5,397.800,2.507,0.320,0.917,1.638,3.218,5.467,6.173,11.787,13.777,0.399
10,366.200,2.721,0.321,1.067,1.755,3.762,5.854,6.795,12.358,14.583,0.368
15,294.800,3.384,0.311,1.373,2.087,4.994,6.323,7.942,12.922,17.060,0.296
20,383.800,2.598,0.298,1.190,1.534,3.735,5.512,6.110,11.499,13.320,0.385
25,353.600,2.824,0.280,1.262,1.754,4.202,5.859,6.768,12.580,19.019,0.354
30,420.600,2.372,0.266,0.786,1.599,2.994,5.387,6.115,12.472,15.158,0.422
35,360.000,2.773,0.271,1.075,1.769,3.905,6.264,7.391,12.992,16.557,0.361
40,349.800,2.850,0.281,1.234,1.794,4.233,5.840,6.648,12.156,16.031,0.351
45,354.800,2.819,0.277,1.231,1.793,4.126,5.991,7.019,12.749,26.409,0.355
50,482.000,2.064,0.297,0.782,1.578,2.738,4.024,5.897,7.416,13.716,0.484
55,328.800,3.033,0.287,1.328,1.802,4.399,6.322,7.117,12.926,19.732,0.330
