Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,185,185.000,1158,2072,4330,5386,7154,9775,15409,22376,24120
1,419,419.000,667,1040,1892,2368,3236,4513,5690,6664,12342
2,554,554.000,428,854,1201,1795,2588,3136,3470,6820,7699
3,478,478.000,413,847,1624,2097,2716,3681,5715,10031,13659
4,333,333.000,399,1146,1976,2977,4210,6112,7627,12539,13391
5,448,448.000,354,776,1697,2222,2886,4983,5750,8782,12080
6,342,342.000,507,1365,1790,2910,3866,6292,6986,12696,16616
7,428,428.000,352,809,1818,2330,2882,5390,6488,10111,12080
8,337,337.000,570,1263,1773,2972,4272,5868,6746,12948,13935
9,254,254.000,593,1492,3627,3930,5464,7088,11273,13345,14047
10,467,467.000,320,756,1607,2120,2610,4587,6058,11060,13817
11,319,319.000,321,1344,1947,3127,4585,6450,7423,12681,13167
12,357,357.000,348,1104,1886,2802,3887,5891,8205,11743,12502
13,255,255.000,386,1541,2760,3909,5593,7578,9158,14751,16280
14,494,494.000,317,744,1563,2007,2642,4347,5715,7801,13651
15,328,328.000,361,1374,1778,3043,4461,6673,7552,13197,17640
16,278,278.000,592,1479,3343,3574,5260,6702,7465,12890,13602
17,496,496.000,297,715,1580,2009,2739,4235,5424,8352,11909
18,398,398.000,334,1010,1818,2508,3638,5254,5816,10780,12125
19,342,342.000,297,1209,1780,2915,4339,6708,7401,13175,14400
20,317,317.000,569,1311,2724,3153,4458,5682,6629,11973,13049
21,507,507.000,312,723,1508,1982,2596,4251,5578,7060,11652
22,408,408.000,279,785,1704,2428,2993,5726,6329,11481,12335
23,307,307.000,610,1358,1654,3240,4671,6268,7438,12907,15065
24,495,495.000,280,736,1403,2014,2660,4393,5531,6830,17606
25,503,503.000,301,670,1562,1982,2627,4327,5567,8318,13327
26,274,274.000,304,1491,1948,3644,5582,7223,9179,14704,15299
27,358,358.000,277,1284,1727,2784,4141,5861,6537,11535,12435
28,290,290.000,349,1408,1874,3444,4927,6715,7968,12956,14154
29,274,274.000,612,1460,3093,3657,5299,6611,9086,13882,14371
30,289,289.000,548,1376,2108,3438,4734,6447,8507,14357,19644
31,352,352.000,260,1209,1766,2838,3687,6394,7689,13227,15557
32,561,561.000,254,697,1317,1782,2329,3032,5339,6712,26689
33,420,420.000,269,1028,1700,2368,3013,4945,5584,11751,15723
34,513,513.000,292,693,1563,1944,2627,4223,5522,7757,10790
35,410,410.000,320,983,1512,2431,3277,5056,5872,11428,17526
36,355,355.000,307,1235,1672,2821,4160,5706,6663,12486,12926
37,309,309.000,446,1319,1957,3237,4713,6078,7532,11647,12780
38,382,382.000,300,889,1685,2600,3334,5673,6897,13037,14284
39,485,485.000,285,750,1601,2055,2778,4098,5398,9662,15907
40,302,302.000,559,1335,2906,3310,4802,5986,6714,11587,12771
41,434,434.000,284,756,1578,2296,2946,5294,5903,11322,13807
42,401,401.000,300,859,1531,2485,3176,5572,6204,11676,16414
43,375,375.000,306,1231,1690,2663,3494,5828,6680,11218,13109
44,411,411.000,275,791,1678,2427,2980,5506,6669,12438,14366
45,292,292.000,538,1415,1772,3420,4965,6689,8771,13573,14556
46,431,431.000,274,889,1621,2313,3170,5020,5540,10990,11491
47,359,359.000,273,1259,1898,2778,4152,5708,6285,11823,12773
48,497,497.000,248,686,1588,2010,2506,4470,6132,8424,13276
49,485,485.000,270,682,1493,2060,2676,5004,5625,7922,15651
50,310,310.000,567,1327,1977,3246,4939,6545,7412,12970,15030
51,361,361.000,300,952,1887,2736,3285,6314,7210,12908,16094
52,333,333.000,431,1116,2575,3004,4276,5581,7296,10630,14514
53,314,314.000,464,1207,2015,3169,4626,6558,8135,13695,18710
54,304,304.000,315,1306,2826,3292,4786,5722,7677,12402,13214
55,328,328.000,306,1278,1875,3041,4564,5945,7225,11594,12534
56,313,313.000,494,1278,1715,3180,4860,5997,6401,11828,12305
57,417,417.000,305,950,1579,2400,3134,5302,6099,12154,14419
58,361,361.000,263,1211,1610,2778,3901,6060,7031,13023,14776
59,360,360.000,312,1305,1853,2740,3458,5973,6792,13302,14795
