Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,1.403,0.929,1.113,1.243,1.457,2.015,2.161,5.069,5.069,0.713
5,18.400,1.355,0.938,1.138,1.260,1.492,1.729,1.944,3.602,3.602,0.738
10,20.200,1.385,0.919,1.191,1.319,1.515,1.661,1.969,2.691,3.297,0.722
15,25.800,1.206,0.766,1.058,1.186,1.308,1.481,1.568,1.638,1.973,0.829
20,16.800,1.439,0.759,1.168,1.317,1.628,1.985,2.055,3.584,3.584,0.695
25,19.800,1.296,0.919,1.078,1.257,1.459,1.690,1.947,2.301,2.301,0.772
30,18.000,1.350,0.813,1.088,1.262,1.598,1.824,2.121,2.985,2.985,0.741
35,21.200,1.299,0.703,1.079,1.200,1.390,1.667,2.239,2.531,2.812,0.770
40,18.400,1.320,0.966,1.123,1.228,1.448,1.703,1.840,2.440,2.440,0.758
45,16.600,1.446,0.920,1.226,1.361,1.616,1.763,2.214,2.617,2.617,0.692
50,14.600,1.482,0.950,1.231,1.345,1.657,2.066,2.282,2.675,2.675,0.675
55,16.400,1.406,0.960,1.201,1.317,1.570,1.842,2.079,2.400,2.400,0.711
