Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,274,274.000,868,1580,2417,3631,4723,6818,8274,16581,31266
1,367,367.000,528,1120,1994,2706,3362,5812,6529,11463,23077
2,355,355.000,446,1054,1976,2809,3876,6071,7125,12150,13736
3,411,411.000,426,1006,1742,2426,3135,4810,6410,9493,23397
4,414,414.000,368,799,1647,2409,2790,5439,6752,12780,14622
5,413,413.000,339,1045,1681,2404,3326,5161,5848,7124,11907
6,535,535.000,346,744,1329,1861,2449,3223,5626,7292,13369
7,379,379.000,395,991,1710,2630,3290,5669,6865,14059,17443
8,334,334.000,468,1289,1747,2989,4480,5976,6634,12976,19225
9,363,363.000,370,1194,1807,2744,3723,5903,6879,13170,14420
10,464,464.000,343,809,1693,2144,2791,4377,5690,7428,13411
11,319,319.000,436,1297,1823,3118,4218,6287,9182,13090,19078
12,597,597.000,323,704,1193,1672,2409,3031,3519,6006,8449
13,416,416.000,316,760,1713,2387,3063,5519,6078,11098,13882
14,529,529.000,324,696,1404,1884,2474,3709,5456,7218,12832
15,526,526.000,332,727,1583,1900,2600,3412,5216,6763,13108
16,445,445.000,279,701,1604,2229,2652,5306,5912,8003,20116
17,484,484.000,298,689,1574,2054,2593,4975,5798,12883,13745
18,435,435.000,305,712,1413,2287,3006,5426,5830,11916,13434
19,427,427.000,310,760,1580,2336,2771,5437,6646,12672,14007
20,502,502.000,310,738,1554,1983,2662,4145,5410,6984,11570
21,605,605.000,311,677,1478,1649,2347,2893,3150,5703,7723
22,496,496.000,330,694,1498,2011,2634,4922,5752,7688,12938
23,411,411.000,304,749,1614,2427,3036,5309,6189,12650,13771
24,453,453.000,274,704,1588,2201,2691,5060,5642,11469,13320
25,609,609.000,293,712,992,1635,2397,3054,3330,5810,6019
26,598,598.000,265,715,1046,1667,2488,3051,3407,5932,6401
27,401,401.000,327,876,1897,2486,3084,5215,6472,10300,44121
28,426,426.000,299,851,1511,2346,3074,5329,6064,11077,13517
29,478,478.000,300,710,1702,2080,2844,4458,5619,6701,13671
30,332,332.000,317,1319,1917,3013,4407,5852,6779,13181,14051
31,338,338.000,395,1268,1813,2947,4211,5804,6371,11643,13190
32,409,409.000,301,784,1546,2449,3085,5484,6602,12684,13885
33,563,563.000,294,737,1218,1763,2478,3138,5309,6146,11403
34,450,450.000,269,775,1667,2222,2893,4956,5681,10721,13002
35,370,370.000,367,1222,1439,2700,4122,5777,6090,11139,11914
36,313,313.000,564,1268,1534,3185,4786,6040,6602,11994,12389
37,611,611.000,275,659,1013,1627,2308,2992,5279,5894,7367
38,372,372.000,299,1251,1702,2691,3817,5547,6351,11922,13767
39,573,573.000,292,701,1347,1733,2412,3187,4824,5851,6115
40,607,607.000,254,705,1010,1641,2493,3018,3250,5719,7199
41,407,407.000,317,806,1610,2466,3211,5541,6079,11724,12949
42,372,372.000,270,1205,1673,2664,3962,5415,5929,11096,11845
43,349,349.000,258,1288,1681,2859,4282,5758,6391,12379,13487
44,289,289.000,559,1327,1603,3459,4910,6505,11256,13213,16310
45,348,348.000,313,1286,1867,2863,3291,6266,8045,14117,15230
46,448,448.000,274,694,1632,2225,2755,5520,6317,9083,13300
47,363,363.000,306,1203,1507,2749,4068,5717,6323,11635,13820
48,590,590.000,291,715,1094,1690,2529,3095,3541,5828,7305
49,596,596.000,295,709,1175,1672,2424,2981,3263,5848,6021
50,538,538.000,286,716,1624,1854,2556,3163,5400,6826,11106
51,469,469.000,311,789,1627,2126,2854,4272,5787,10388,13730
52,420,420.000,319,860,1916,2381,3089,5166,5997,10487,14703
53,539,539.000,293,754,1417,1845,2569,3308,5412,6792,13004
54,431,431.000,283,780,1781,2311,2908,5231,5764,8909,14528
55,413,413.000,268,795,1743,2416,3039,5377,6553,11138,12921
56,564,564.000,263,722,1563,1768,2515,3094,5295,5843,7434
57,440,440.000,293,816,1562,2269,3005,5121,5824,10800,12458
58,625,625.000,287,676,1276,1592,2338,2930,3172,5472,5763
59,602,602.000,245,676,1186,1654,2393,2985,3539,5576,5973
