Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,10.340,5.916,7.529,8.892,12.760,14.906,18.793,24.837,24.837,0.097
5,18.400,9.410,5.334,5.812,10.919,12.017,13.295,14.304,21.362,21.362,0.106
10,16.400,8.695,5.465,5.785,6.049,11.789,13.086,13.470,16.177,16.177,0.115
15,17.600,8.269,5.264,5.578,5.990,11.379,13.111,13.372,14.470,14.470,0.121
20,23.200,6.875,5.030,5.405,5.575,6.293,11.193,11.475,11.779,12.543,0.145
25,18.000,7.939,5.243,5.571,5.769,11.997,13.157,13.370,13.611,13.611,0.126
30,17.400,7.663,5.233,5.535,5.753,11.318,12.835,13.237,16.236,16.236,0.131
35,22.200,7.008,5.175,5.524,5.728,6.277,12.678,12.998,13.515,13.731,0.143
40,20.400,7.448,5.187,5.504,5.699,11.183,12.804,12.973,13.480,15.779,0.134
45,14.800,8.651,5.196,5.515,6.860,11.601,12.576,13.302,15.084,15.084,0.116
50,17.800,7.360,5.285,5.632,6.026,9.111,11.311,12.228,14.621,14.621,0.136
55,15.600,8.932,5.162,5.715,6.362,13.497,14.382,15.272,16.350,16.350,0.112
