Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,12.108,6.067,9.153,12.094,14.369,15.618,16.276,26.992,26.992,0.083
5,17.400,9.225,5.550,5.846,6.442,11.695,13.367,14.201,22.958,22.958,0.108
10,13.600,9.701,5.650,6.090,11.572,12.771,13.552,13.905,17.486,17.486,0.103
15,15.200,9.913,5.366,6.037,11.474,12.365,13.211,13.809,15.376,15.376,0.101
20,12.600,9.055,5.475,5.830,10.765,11.476,11.958,12.209,13.722,13.722,0.110
25,19.200,7.167,5.281,5.611,5.783,6.567,12.520,13.512,14.663,14.663,0.140
30,16.000,10.228,5.503,5.997,11.409,11.845,13.156,13.454,14.445,14.445,0.098
35,16.000,8.106,5.367,5.610,5.824,11.371,11.890,12.881,16.820,16.820,0.123
40,15.600,10.993,5.334,11.091,11.403,12.351,13.416,13.852,19.446,19.446,0.091
45,14.400,7.863,5.304,5.585,5.820,11.413,11.848,12.674,16.942,16.942,0.127
50,17.600,8.645,5.173,5.889,6.821,10.889,14.068,16.494,20.324,20.324,0.116
55,14.200,9.947,5.228,5.812,11.106,11.587,12.541,12.990,13.876,13.876,0.101
