Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,243,243.000,999,1805,3005,4089,4752,8969,10895,17231,24410
1,210,210.000,462,1782,2877,4731,6728,9986,15307,18021,19353
2,505,505.000,333,902,1758,1971,2771,3428,3753,6975,7667
3,452,452.000,384,827,1507,2205,2813,4944,6009,11915,14106
4,370,370.000,393,1236,1708,2690,3738,5343,6292,11993,16144
5,439,439.000,371,883,1489,2267,3007,4865,6055,9705,12845
6,443,443.000,359,839,1663,2249,2861,5147,6065,11099,12705
7,407,407.000,385,793,1874,2450,3153,5813,6493,8345,14511
8,503,503.000,346,773,1562,1977,2622,3305,5741,7216,14204
9,393,393.000,311,1006,1689,2533,3387,5503,6126,12111,13839
10,295,295.000,613,1419,1950,3384,4983,6496,7896,13693,15098
11,309,309.000,443,1335,1972,3220,4693,6073,7394,12885,15759
12,450,450.000,312,811,1659,2211,2997,4634,5757,9741,11998
13,384,384.000,330,1090,1653,2598,3760,5819,6661,11290,15237
14,335,335.000,329,1280,1769,2951,4306,6193,7199,12720,14313
15,340,340.000,354,1399,1994,2935,4015,6129,7156,9191,13018
16,417,417.000,329,782,1703,2397,3102,5532,5972,9887,13415
17,482,482.000,290,772,1579,2061,2778,4564,5678,7146,11550
18,364,364.000,286,882,1807,2732,3808,5879,6920,13218,13995
19,399,399.000,311,1149,1509,2505,3687,5405,6142,11406,14046
20,484,484.000,304,717,1463,2058,2690,4567,5640,11425,14586
21,341,341.000,304,1280,1809,2932,4139,5901,7019,11914,13806
22,321,321.000,309,1278,2050,3101,4601,5666,7936,11471,15687
23,362,362.000,299,1233,1660,2760,3795,6103,7372,12685,13266
24,371,371.000,333,1212,1661,2677,3851,5729,6633,11894,13432
25,510,510.000,275,706,1552,1955,2567,3863,5405,7280,13693
26,513,513.000,304,698,1556,1944,2562,3992,5614,6462,13848
27,368,368.000,316,1064,1675,2708,3696,5681,6999,12517,14844
28,341,341.000,325,1234,1683,2929,4016,6487,7380,13294,14138
29,399,399.000,296,992,1808,2507,3203,5406,5950,11475,12965
30,362,362.000,322,1208,1606,2759,4156,5725,6249,11283,12956
31,442,442.000,298,855,1529,2246,2834,4896,5873,12283,13724
32,468,468.000,297,761,1603,2137,2797,4861,6079,7529,13818
33,303,303.000,395,1333,1900,3294,4110,6299,8003,15097,69783
34,427,427.000,302,770,1785,2332,2845,5466,6158,12311,13511
35,491,491.000,303,748,1491,2034,2624,3933,5705,12956,14366
36,519,519.000,309,742,1561,1916,2534,3406,5698,7280,13081
37,394,394.000,294,864,1815,2528,3031,5702,6614,13055,17033
38,338,338.000,253,1223,1802,2966,4449,6332,7512,12684,14271
39,321,321.000,544,1287,1545,3104,4705,6015,6416,11874,12174
40,444,444.000,276,724,1677,2241,2753,5423,5980,8304,14317
41,603,603.000,289,682,1270,1652,2241,3027,4028,5866,10171
42,356,356.000,275,1024,1739,2821,4163,5829,8155,12584,15498
43,342,342.000,305,1292,1997,2924,4144,5793,6646,11922,17693
44,360,360.000,278,1227,1592,2745,3829,5946,6877,11706,12476
45,418,418.000,290,731,1600,2385,3043,5625,7012,8598,13758
46,438,438.000,313,762,1752,2282,2908,4878,5994,11723,13612
47,463,463.000,306,774,1655,2154,2747,4406,5660,11164,14215
48,395,395.000,303,838,1944,2520,3198,5790,6503,10887,15124
49,374,374.000,271,865,1816,2681,3601,5874,6923,12032,13751
50,340,340.000,309,1230,1781,2921,4178,5865,6423,11503,11801
51,316,316.000,452,1304,1855,3160,4583,6123,9149,11998,13086
52,494,494.000,314,772,1559,2011,2651,3502,5774,10303,13768
53,518,518.000,286,704,1516,1933,2650,3911,5209,6388,13926
54,296,296.000,315,1495,1907,3363,5004,7281,8004,14017,16903
55,403,403.000,309,939,1663,2474,3223,5709,6450,11314,13309
56,500,500.000,292,725,1542,1990,2756,4049,5735,7770,13295
57,270,270.000,623,1455,1791,3697,5195,7256,11033,13891,17220
58,336,336.000,335,1239,1933,2970,4335,5928,7713,11422,14154
59,329,329.000,395,1325,1745,3006,4587,5959,6464,11315,12011
