Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.214,0.349,0.540,0.919,1.451,2.858,2.958,4.694,4.694,0.824
5,15.200,0.644,0.335,0.404,0.627,0.793,0.878,1.081,1.847,1.847,1.554
10,14.800,0.831,0.309,0.397,0.608,0.710,0.935,3.574,6.702,6.702,1.203
15,15.800,0.703,0.313,0.388,0.682,0.800,0.869,0.901,5.266,5.266,1.423
20,16.800,0.533,0.294,0.341,0.587,0.655,0.754,0.807,0.926,0.926,1.876
25,17.000,0.614,0.292,0.334,0.529,0.691,0.803,0.817,4.950,4.950,1.628
30,13.600,0.647,0.306,0.363,0.620,0.727,0.812,0.899,5.228,5.228,1.545
35,15.000,0.620,0.267,0.358,0.601,0.707,0.781,0.846,4.792,4.792,1.613
40,16.400,0.570,0.279,0.355,0.599,0.715,0.785,0.819,1.160,1.160,1.755
45,18.800,0.421,0.256,0.313,0.334,0.460,0.717,0.830,0.914,0.914,2.377
50,16.200,0.551,0.271,0.374,0.576,0.661,0.779,0.799,0.981,0.981,1.815
55,15.600,0.490,0.252,0.310,0.391,0.665,0.783,0.800,1.028,1.028,2.041
