Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,8.658,5.371,5.869,6.250,12.616,14.666,15.496,18.537,18.537,0.115
5,17.000,8.024,5.248,5.667,6.044,11.403,12.715,13.671,18.110,18.110,0.125
10,18.400,7.950,5.315,5.660,5.835,11.041,12.849,13.189,24.437,24.437,0.126
15,15.200,7.604,5.110,5.589,5.858,11.249,12.399,12.890,13.230,13.230,0.132
20,20.200,7.057,5.112,5.562,5.720,6.548,11.453,12.502,13.281,13.349,0.142
25,17.800,7.460,5.302,5.567,5.799,6.792,13.043,13.193,15.192,15.192,0.134
30,23.600,6.298,5.258,5.568,5.682,6.024,7.409,9.973,13.042,24.947,0.159
35,19.600,6.925,5.143,5.551,5.784,6.257,11.918,12.868,13.964,13.964,0.144
40,22.800,5.983,5.062,5.426,5.538,5.706,5.932,11.397,12.121,13.161,0.167
45,21.000,6.586,5.232,5.477,5.661,5.924,11.514,12.708,13.094,15.149,0.152
50,22.800,7.473,5.099,5.465,5.702,9.655,12.597,14.092,16.557,17.654,0.134
55,19.200,6.661,5.180,5.526,5.662,5.901,11.593,12.979,14.960,14.960,0.150
