Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.200,8.620,5.398,5.853,6.631,11.275,13.644,15.037,34.339,34.339,0.116
5,15.400,7.670,5.368,5.589,5.821,11.181,12.835,14.021,22.278,22.278,0.130
10,18.800,6.737,5.147,5.518,5.702,6.055,11.436,11.641,12.699,12.699,0.148
15,17.800,7.410,5.257,5.540,5.773,10.641,11.206,12.697,13.233,13.233,0.135
20,23.000,6.303,5.107,5.407,5.504,5.809,10.965,11.414,13.007,13.139,0.159
25,22.600,6.646,5.084,5.565,5.706,6.055,10.692,12.780,16.216,17.891,0.150
30,17.600,8.472,5.313,5.731,6.697,11.378,12.828,13.298,20.416,20.416,0.118
35,17.800,6.697,5.308,5.560,5.744,6.064,11.241,12.806,13.957,13.957,0.149
40,23.800,5.611,5.083,5.402,5.531,5.700,5.834,5.899,8.902,9.014,0.178
45,18.600,7.765,5.204,5.518,5.698,11.353,13.108,13.991,14.383,14.383,0.129
50,19.800,6.933,5.104,5.415,5.604,6.302,11.682,12.735,19.186,19.186,0.144
55,23.400,6.448,5.065,5.363,5.560,5.833,11.114,11.457,12.717,12.749,0.155
