Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,404.600,2.459,0.338,0.921,1.847,3.002,5.309,6.739,12.413,30.805,0.407
5,443.400,2.248,0.297,0.804,1.650,2.826,4.919,6.016,11.193,15.938,0.445
10,475.200,2.093,0.303,0.736,1.577,2.642,4.585,5.773,11.164,17.100,0.478
15,455.200,2.184,0.259,0.772,1.569,2.752,5.021,5.913,11.192,14.088,0.458
20,480.600,2.076,0.266,0.743,1.646,2.698,4.163,5.699,7.739,13.647,0.482
25,520.200,1.916,0.267,0.706,1.529,2.563,3.433,5.550,7.702,16.237,0.522
30,416.400,2.395,0.291,0.791,1.721,3.097,5.439,6.154,11.464,16.659,0.418
35,461.600,2.161,0.256,0.712,1.576,2.786,5.159,5.825,10.976,15.392,0.463
40,458.000,2.177,0.279,0.727,1.551,2.865,5.001,5.744,11.283,13.464,0.459
45,504.600,1.977,0.287,0.728,1.615,2.623,3.510,5.589,7.341,15.435,0.506
50,438.200,2.275,0.283,0.773,1.495,2.968,5.148,5.969,10.908,20.424,0.439
55,502.400,1.985,0.249,0.712,1.492,2.633,4.193,5.483,7.035,13.441,0.504
