Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,190.000,1.032,0.618,0.759,0.867,1.111,1.472,1.792,2.571,9.693,0.969
5,187.600,0.991,0.592,0.709,0.791,1.278,1.488,1.647,1.974,6.982,1.009
10,220.200,0.862,0.612,0.697,0.749,0.838,1.298,1.479,1.785,8.058,1.161
15,189.400,0.896,0.587,0.673,0.730,1.194,1.370,1.472,1.816,8.274,1.116
20,233.400,0.825,0.569,0.677,0.725,0.838,1.253,1.386,1.649,2.748,1.212
25,230.800,0.790,0.562,0.671,0.718,0.804,1.102,1.281,1.522,2.051,1.265
30,229.400,0.789,0.592,0.681,0.725,0.791,0.929,1.274,1.549,10.948,1.267
35,241.800,0.775,0.579,0.663,0.707,0.770,0.935,1.358,1.731,2.319,1.291
40,234.200,0.785,0.567,0.672,0.710,0.780,1.135,1.342,1.653,1.979,1.273
45,231.600,0.800,0.577,0.656,0.698,0.786,1.253,1.386,1.728,3.692,1.250
50,228.400,0.849,0.582,0.686,0.730,0.830,1.232,1.490,1.877,15.061,1.178
55,240.600,0.799,0.604,0.693,0.736,0.803,0.966,1.297,1.621,5.157,1.252
