Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,464.600,2.144,0.338,0.856,1.561,2.815,3.978,5.874,9.648,18.476,0.466
5,397.600,2.509,0.302,0.967,1.662,3.304,5.466,6.171,11.707,17.882,0.399
10,357.800,2.785,0.289,1.216,1.770,3.906,5.916,7.010,13.013,15.541,0.359
15,312.800,3.186,0.328,1.301,1.891,4.702,6.153,7.446,12.706,19.310,0.314
20,374.000,2.671,0.306,0.965,1.849,3.409,5.699,6.827,12.051,21.468,0.374
25,364.000,2.738,0.281,1.220,1.642,4.061,5.799,6.555,12.380,15.353,0.365
30,378.400,2.639,0.285,0.964,1.674,3.681,5.678,6.903,12.717,16.504,0.379
35,434.200,2.299,0.278,0.775,1.641,2.970,4.998,5.754,11.258,17.329,0.435
40,370.200,2.694,0.289,1.192,1.627,4.066,5.591,6.417,11.685,14.521,0.371
45,359.400,2.779,0.276,1.217,1.684,4.076,5.668,6.448,11.675,13.368,0.360
50,483.200,2.063,0.265,0.740,1.529,2.755,4.560,5.835,7.494,20.161,0.485
55,481.400,2.071,0.258,0.707,1.579,2.609,4.982,5.750,7.820,14.042,0.483
