Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,358.000,2.779,0.368,1.013,2.012,3.412,6.014,7.224,14.021,24.881,0.360
5,342.200,2.913,0.337,1.198,1.793,3.949,6.040,7.386,13.009,27.487,0.343
10,396.200,2.515,0.325,0.915,1.647,3.206,5.358,6.251,11.825,15.201,0.398
15,379.200,2.631,0.296,1.170,1.701,3.563,5.595,6.529,12.397,18.182,0.380
20,455.400,2.187,0.274,0.755,1.632,2.758,5.147,5.948,11.470,14.257,0.457
25,376.400,2.652,0.261,1.188,1.632,3.670,5.670,6.784,12.254,16.946,0.377
30,368.400,2.706,0.265,1.114,1.687,3.878,5.795,6.805,11.896,20.652,0.370
35,314.000,3.178,0.273,1.295,1.899,4.695,6.151,7.121,12.477,21.518,0.315
40,384.000,2.598,0.291,1.089,1.621,3.452,5.598,6.698,12.604,21.422,0.385
45,360.800,2.766,0.290,1.208,1.753,4.002,5.937,6.952,12.124,14.939,0.362
50,399.400,2.497,0.290,0.934,1.651,3.286,5.546,6.307,11.289,16.525,0.401
55,281.200,3.550,0.586,1.453,2.221,5.193,6.837,7.674,13.127,14.979,0.282
