Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.511,0.981,1.240,1.350,1.578,1.908,2.137,6.781,6.781,0.662
5,16.600,1.318,0.962,1.179,1.275,1.383,1.518,1.737,2.643,2.643,0.759
10,18.200,1.332,0.913,1.151,1.277,1.455,1.618,1.879,2.270,2.270,0.751
15,21.800,1.246,0.816,1.109,1.221,1.343,1.454,1.581,1.897,2.255,0.803
20,22.600,1.240,0.716,1.110,1.219,1.294,1.423,1.554,2.117,3.969,0.806
25,22.400,1.226,0.831,1.065,1.190,1.318,1.439,1.542,2.005,4.023,0.816
30,22.400,1.237,0.860,1.110,1.229,1.347,1.454,1.571,1.781,1.861,0.809
35,22.400,1.219,0.859,1.118,1.189,1.329,1.484,1.547,1.813,1.872,0.821
40,17.200,1.310,0.803,1.170,1.291,1.386,1.607,1.742,2.157,2.157,0.763
45,20.600,1.220,0.785,1.108,1.194,1.310,1.487,1.571,1.819,1.930,0.820
50,19.400,1.255,0.850,1.055,1.169,1.359,1.591,1.797,3.071,3.071,0.797
55,20.000,1.212,0.798,1.064,1.193,1.313,1.469,1.654,2.215,2.215,0.825
