Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.800,1.281,0.405,0.676,0.900,1.512,2.628,3.515,6.450,6.450,0.781
5,14.000,0.768,0.343,0.454,0.781,0.877,1.034,1.153,4.854,4.854,1.301
10,15.600,0.839,0.346,0.430,0.492,0.884,1.027,2.983,4.598,4.598,1.192
15,14.800,0.776,0.308,0.405,0.628,0.811,0.989,1.285,5.314,5.314,1.289
20,14.800,0.549,0.284,0.377,0.448,0.772,0.836,0.884,0.949,0.949,1.823
25,18.200,0.546,0.295,0.385,0.426,0.781,0.870,0.920,1.024,1.024,1.833
30,15.600,0.644,0.338,0.380,0.544,0.813,0.929,1.111,3.336,3.336,1.552
35,12.800,0.482,0.288,0.370,0.404,0.517,0.792,0.837,1.038,1.038,2.073
40,13.600,0.640,0.318,0.373,0.407,0.799,0.904,1.063,5.854,5.854,1.561
45,13.400,0.567,0.319,0.359,0.405,0.801,0.892,0.960,1.214,1.214,1.764
50,16.400,0.455,0.315,0.357,0.386,0.429,0.782,0.878,1.423,1.423,2.200
55,13.800,0.641,0.298,0.367,0.396,0.781,0.868,0.891,8.066,8.066,1.559
