Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.400,1.139,0.340,0.459,0.774,1.182,2.154,2.976,9.461,9.461,0.878
5,19.600,0.647,0.326,0.376,0.424,0.709,0.886,1.082,8.921,8.921,1.545
10,22.000,0.452,0.292,0.344,0.381,0.427,0.723,0.786,0.843,3.483,2.212
15,17.600,0.433,0.288,0.331,0.355,0.557,0.697,0.758,1.035,1.035,2.312
20,23.000,0.514,0.261,0.322,0.342,0.420,0.746,0.815,3.210,9.627,1.945
25,20.200,0.434,0.268,0.320,0.335,0.546,0.730,0.797,1.024,1.231,2.306
30,20.000,0.381,0.245,0.310,0.335,0.411,0.564,0.690,0.729,0.729,2.623
35,23.800,0.372,0.270,0.311,0.331,0.385,0.451,0.738,0.851,0.865,2.685
40,22.400,0.369,0.255,0.308,0.331,0.378,0.521,0.658,0.829,0.984,2.708
45,20.800,0.386,0.261,0.311,0.336,0.402,0.564,0.701,0.818,0.820,2.593
50,21.200,0.475,0.273,0.317,0.350,0.560,0.797,0.870,1.579,2.969,2.103
55,24.200,0.369,0.248,0.312,0.335,0.368,0.467,0.624,0.793,0.808,2.713
