Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,281,281.000,840,1707,2376,3525,4544,6517,7713,14124,30894
1,491,491.000,382,918,1416,2026,2873,3520,3995,7444,8102
2,412,412.000,408,952,1615,2417,3147,5544,6483,7726,12224
3,398,398.000,286,804,1581,2510,3052,5815,7034,13766,21010
4,370,370.000,339,1148,1930,2691,3784,5653,6255,11354,13102
5,556,556.000,343,759,1627,1786,2577,3070,3486,6069,6990
6,558,558.000,308,749,1540,1786,2532,3112,4156,5952,14525
7,581,581.000,306,744,1135,1715,2428,3088,3564,6374,8813
8,381,381.000,322,1197,1933,2618,3544,5350,5991,11191,17037
9,544,544.000,301,717,1454,1821,2583,3192,5631,6059,17880
10,530,530.000,310,703,1440,1889,2576,3348,5522,7273,16108
11,365,365.000,332,958,2001,2713,3316,5632,6537,12655,16517
12,518,518.000,264,740,1593,1920,2497,3233,5703,8159,13360
13,522,522.000,261,723,1515,1909,2562,3947,5433,6400,13864
14,455,455.000,301,723,1470,2188,2896,5154,5731,10507,12337
15,509,509.000,291,689,1521,1959,2579,4266,5551,6514,16526
16,550,550.000,259,721,1568,1804,2548,3097,4210,7495,12782
17,538,538.000,280,709,1414,1848,2425,3380,5382,6612,14275
18,573,573.000,288,676,1411,1738,2409,3071,4927,6181,12240
19,397,397.000,305,1154,1611,2515,3302,5500,6080,11390,15140
20,411,411.000,275,743,1684,2428,3429,5676,6159,10998,12660
21,501,501.000,299,738,1518,1994,2547,4075,5593,10584,13289
22,524,524.000,306,718,1617,1899,2671,3377,4891,6095,13589
23,508,508.000,290,692,1505,1961,2614,4471,5627,7026,12013
24,592,592.000,265,670,1143,1683,2417,2965,3748,6810,14099
25,436,436.000,298,728,1678,2297,3069,4818,5950,9164,13309
26,473,473.000,298,730,1549,2105,2769,5487,6076,8283,13792
27,511,511.000,299,720,1521,1948,2629,3627,5552,6976,14168
28,551,551.000,279,716,1563,1812,2518,3167,5312,6622,17160
29,501,501.000,270,742,1604,1986,2595,3810,5469,7289,14165
30,406,406.000,309,739,1783,2462,3012,5468,6979,12145,13850
31,454,454.000,283,782,1609,2191,2731,4561,6004,11067,13404
32,597,597.000,268,695,1320,1670,2475,3036,3374,5748,6259
33,554,554.000,280,705,1505,1800,2505,3144,5469,6368,11204
34,563,563.000,259,673,1092,1770,2331,3169,5283,6597,18367
35,555,555.000,261,673,1433,1802,2515,3179,5105,6061,12008
36,498,498.000,265,699,1465,1996,2679,4686,5429,6226,12004
37,525,525.000,305,689,1592,1909,2536,3206,5519,6559,14700
38,505,505.000,290,679,1610,1965,2623,4086,5400,6796,12255
39,581,581.000,282,695,1510,1715,2468,3049,3549,5921,6628
40,489,489.000,293,740,1690,2040,2658,3799,5461,11266,12539
41,591,591.000,284,667,1419,1685,2353,3035,5252,5755,10413
42,407,407.000,285,779,1564,2452,3334,5284,5917,11164,12962
43,534,534.000,266,716,1380,1867,2612,3283,5392,6648,11931
44,489,489.000,292,712,1570,2044,2575,3955,5822,12252,13151
45,562,562.000,299,701,1453,1769,2489,3123,5436,5878,6645
46,448,448.000,261,726,1647,2230,2562,4891,6628,13121,24608
47,604,604.000,271,699,1163,1647,2326,3057,3724,5846,8794
48,602,602.000,297,697,1438,1656,2406,2962,3242,5644,6526
49,536,536.000,262,709,1436,1859,2543,3293,5281,6831,12206
50,531,531.000,289,693,1574,1881,2510,3084,5482,6920,12587
51,459,459.000,297,765,1513,2183,2847,4914,6178,10121,13363
52,266,266.000,617,1560,3138,3751,5639,7181,7994,13085,15892
53,485,485.000,287,725,1702,2054,2840,3963,5663,6591,13087
54,476,476.000,300,743,1658,2091,2608,4124,5609,13115,19761
55,552,552.000,289,713,1456,1803,2485,3175,5367,6332,16250
56,574,574.000,296,722,1628,1738,2477,3039,3259,5642,7112
57,591,591.000,258,704,1288,1686,2394,3084,5171,5842,6840
58,466,466.000,300,723,1600,2140,2823,4914,5516,8832,13850
59,563,563.000,271,691,1305,1763,2518,3101,5236,6432,11205
