Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.088,0.319,0.519,0.685,1.120,1.797,3.168,6.505,6.505,0.919
5,18.800,0.592,0.311,0.368,0.389,0.472,0.775,0.819,10.860,10.860,1.689
10,20.000,0.710,0.278,0.340,0.364,0.420,0.731,0.934,12.345,12.345,1.408
15,22.800,0.381,0.285,0.323,0.345,0.381,0.469,0.701,0.878,0.886,2.625
20,19.600,0.494,0.292,0.317,0.336,0.439,0.647,0.763,8.816,8.816,2.026
25,26.800,0.379,0.273,0.319,0.332,0.360,0.427,0.621,0.879,2.892,2.635
30,18.000,0.371,0.268,0.321,0.339,0.374,0.487,0.622,0.794,0.794,2.693
35,24.200,0.376,0.260,0.313,0.327,0.388,0.531,0.654,0.823,0.883,2.660
40,19.400,0.434,0.250,0.312,0.343,0.441,0.682,0.731,2.809,2.809,2.304
45,24.400,0.344,0.260,0.305,0.322,0.349,0.428,0.530,0.620,0.628,2.907
50,19.200,0.446,0.255,0.328,0.378,0.497,0.759,0.794,1.168,1.168,2.245
55,23.400,0.355,0.242,0.312,0.329,0.357,0.432,0.618,0.741,0.781,2.815
