Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,181.800,3.327,1.003,2.262,2.931,3.945,5.508,6.136,7.796,18.247,0.301
5,238.400,2.626,1.034,1.985,2.508,2.973,3.413,4.326,6.070,16.971,0.381
10,231.600,2.737,1.050,1.982,2.482,3.033,4.152,5.585,6.978,11.499,0.365
15,247.400,2.547,1.087,1.976,2.475,2.910,3.238,3.552,6.305,7.931,0.393
20,239.200,2.675,1.096,1.996,2.542,3.043,3.418,4.481,7.153,15.148,0.374
25,235.200,2.749,1.011,1.983,2.537,3.025,3.901,5.451,7.165,9.684,0.364
30,223.800,2.757,0.995,1.990,2.502,3.045,4.145,5.509,7.201,16.211,0.363
35,212.600,3.000,0.936,2.082,2.640,3.306,5.192,5.876,7.023,8.038,0.333
40,238.600,2.678,0.968,1.926,2.447,2.954,4.021,5.387,6.907,9.996,0.373
45,234.800,2.685,1.074,1.963,2.488,3.011,3.903,5.128,6.255,8.318,0.372
50,229.200,2.764,0.960,2.005,2.541,3.063,4.161,5.170,7.247,8.405,0.362
55,218.400,2.796,1.110,1.986,2.536,3.077,4.352,5.616,7.473,9.928,0.358
