Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.318,0.369,0.762,0.875,1.739,2.588,3.173,5.242,5.242,0.759
5,18.000,0.607,0.294,0.374,0.431,0.744,0.811,0.911,4.014,4.014,1.646
10,15.000,0.753,0.298,0.400,0.631,0.792,0.958,2.746,4.410,4.410,1.328
15,15.400,0.602,0.280,0.351,0.630,0.723,0.803,0.884,2.866,2.866,1.662
20,14.000,0.576,0.294,0.343,0.571,0.698,0.808,0.844,2.761,2.761,1.736
25,13.200,0.668,0.279,0.424,0.704,0.791,0.842,0.891,2.486,2.486,1.498
30,13.000,0.670,0.273,0.437,0.675,0.771,0.868,0.898,2.253,2.253,1.493
35,13.400,0.710,0.303,0.529,0.659,0.763,1.032,1.631,2.399,2.399,1.409
40,13.000,0.680,0.301,0.571,0.621,0.730,0.822,0.981,2.838,2.838,1.471
45,16.400,0.542,0.262,0.325,0.372,0.593,0.709,0.808,4.802,4.802,1.844
50,19.000,0.534,0.285,0.330,0.369,0.470,0.663,0.746,9.684,9.684,1.872
55,12.800,0.593,0.283,0.570,0.604,0.687,0.787,0.816,0.902,0.902,1.688
