Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.000,1.051,0.343,0.476,0.789,1.312,2.224,2.899,4.246,4.246,0.951
5,20.800,0.592,0.301,0.365,0.406,0.594,0.831,0.931,3.026,6.371,1.690
10,16.600,0.759,0.307,0.351,0.389,0.623,0.763,0.811,14.198,14.198,1.318
15,14.600,0.568,0.308,0.357,0.430,0.653,0.826,0.904,2.900,2.900,1.761
20,18.800,0.420,0.284,0.333,0.365,0.413,0.688,0.794,0.861,0.861,2.383
25,14.200,0.560,0.293,0.337,0.409,0.679,0.794,0.887,2.854,2.854,1.787
30,16.600,0.507,0.289,0.328,0.424,0.617,0.782,0.821,2.353,2.353,1.973
35,17.800,0.511,0.273,0.319,0.350,0.642,0.790,0.905,2.866,2.866,1.957
40,17.400,0.562,0.269,0.342,0.602,0.717,0.792,0.810,1.226,1.226,1.781
45,21.000,0.430,0.252,0.311,0.337,0.572,0.739,0.792,0.878,0.902,2.324
50,20.600,0.425,0.275,0.320,0.344,0.407,0.643,0.769,0.924,2.865,2.352
55,20.400,0.433,0.258,0.306,0.341,0.422,0.693,0.775,0.896,2.608,2.311
