Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,368.000,2.703,0.355,0.938,1.957,3.310,5.907,7.266,12.635,21.998,0.370
5,436.800,2.282,0.351,0.807,1.651,2.909,5.229,6.024,11.381,23.593,0.438
10,489.800,2.030,0.300,0.768,1.604,2.708,3.463,5.764,8.968,22.966,0.492
15,517.400,1.925,0.285,0.725,1.524,2.607,3.464,5.485,6.981,16.824,0.519
20,541.200,1.842,0.266,0.740,1.528,2.602,3.274,5.148,6.138,15.040,0.543
25,477.000,2.089,0.316,0.808,1.721,2.834,3.648,5.951,7.504,16.438,0.479
30,482.800,2.065,0.314,0.817,1.682,2.859,3.624,6.255,7.702,19.395,0.484
35,472.200,2.112,0.279,0.792,1.705,2.840,3.621,6.124,8.911,19.581,0.474
40,504.400,1.976,0.274,0.769,1.679,2.765,3.503,5.840,6.857,15.389,0.506
45,460.600,2.164,0.276,0.781,1.690,2.854,4.391,6.157,7.771,16.538,0.462
50,500.600,1.990,0.277,0.776,1.652,2.755,3.481,5.424,7.472,17.771,0.502
55,499.600,1.994,0.291,0.789,1.680,2.781,3.503,5.820,7.248,14.360,0.501
