Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,8.484,5.621,6.760,7.721,9.789,12.025,13.456,15.062,15.062,0.118
5,18.400,7.567,5.518,5.773,6.021,7.914,12.885,13.340,17.725,17.725,0.132
10,17.400,8.558,5.304,5.625,5.919,11.994,13.498,13.720,20.733,20.733,0.117
15,18.600,8.453,5.188,5.638,5.855,12.601,13.301,14.156,15.740,15.740,0.118
20,16.600,7.906,5.237,5.596,5.785,11.320,12.480,12.879,13.970,13.970,0.126
25,18.600,7.107,5.261,5.687,5.897,6.493,11.473,11.795,13.091,13.091,0.141
30,17.400,7.241,5.383,5.581,5.742,6.843,11.982,12.739,19.433,19.433,0.138
35,14.000,7.868,5.313,5.641,5.801,11.431,13.078,14.206,21.557,21.557,0.127
40,20.600,6.338,5.167,5.448,5.584,5.770,6.891,12.651,13.709,13.726,0.158
45,23.000,7.201,5.116,5.530,5.712,7.487,12.406,13.016,13.908,14.990,0.139
50,22.200,6.614,5.353,5.799,6.148,6.633,7.008,11.260,13.344,13.650,0.151
55,18.400,7.285,5.122,5.527,5.700,9.580,11.544,13.021,16.428,16.428,0.137
