Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,257,257.000,723,1636,2767,3860,4995,7363,9348,17365,24442
1,213,213.000,791,1840,4236,4680,6547,8732,11729,15626,16018
2,373,373.000,388,966,1869,2668,3463,6061,6644,11971,14830
3,356,356.000,357,952,1914,2805,3283,5856,6868,13021,18370
4,431,431.000,394,837,1743,2308,2864,4760,5951,11829,14648
5,455,455.000,338,789,1523,2192,2802,4985,6025,11682,11927
6,408,408.000,410,814,1666,2444,3094,5601,6229,11584,12395
7,579,579.000,331,715,1277,1717,2489,3122,3815,6034,7381
8,407,407.000,337,1069,1672,2448,3202,5238,5875,7846,18374
9,402,402.000,482,1209,1901,2479,3516,5387,5823,6863,7157
10,322,322.000,349,1290,1974,3093,4687,6509,7654,13451,15180
11,439,439.000,307,787,1661,2270,2852,5085,5879,11448,13547
12,554,554.000,313,729,1573,1798,2488,3199,5383,6059,6824
13,348,348.000,351,1200,1703,2862,4191,5857,6448,12968,14464
14,547,547.000,327,750,1309,1821,2367,3251,5145,7372,12442
15,527,527.000,276,755,1540,1877,2562,3266,5496,7228,13309
16,551,551.000,325,720,1469,1802,2453,3276,4582,7461,14304
17,581,581.000,305,713,1216,1715,2433,3145,4409,5907,11229
18,565,565.000,304,714,1299,1768,2489,3190,5297,6011,6418
19,546,546.000,304,729,1627,1824,2546,3147,5340,5962,6767
20,606,606.000,306,718,1306,1640,2339,3010,3216,5599,6065
21,483,483.000,287,759,1596,2066,2693,4573,5637,7496,13046
22,555,555.000,273,687,1300,1794,2519,3414,5518,7061,13451
23,556,556.000,337,733,1558,1792,2529,3134,4260,5809,12251
24,577,577.000,271,722,1582,1729,2525,3072,3307,5805,6287
25,544,544.000,259,754,1568,1834,2545,3250,4606,6600,15009
26,537,537.000,312,776,1621,1854,2564,3234,5527,6248,9722
27,457,457.000,312,794,1627,2192,2919,4893,5649,11003,11756
28,368,368.000,275,1224,1678,2698,3774,5408,6283,11516,19076
29,464,464.000,310,772,1710,2150,2711,5165,5898,7056,11391
30,547,547.000,276,722,1274,1823,2512,3505,5487,6406,12001
31,406,406.000,311,834,1726,2461,3307,5463,6044,9355,12457
32,560,560.000,301,745,1579,1778,2546,3130,3700,6095,9570
33,565,565.000,288,716,1520,1765,2524,3097,4053,6128,8433
34,514,514.000,308,728,1595,1939,2630,3302,5633,6582,11029
35,605,605.000,282,678,1206,1647,2309,3011,3842,5738,6214
36,452,452.000,306,772,1584,2208,2869,4898,5833,7700,13986
37,551,551.000,298,743,1582,1806,2532,3156,4271,5955,9065
38,587,587.000,298,721,1051,1705,2494,3067,5455,5795,6310
39,574,574.000,267,713,1544,1729,2470,3110,3714,5814,6596
40,553,553.000,259,709,1506,1802,2471,3160,5453,6125,18729
41,489,489.000,309,714,1604,2043,2688,4097,5676,7128,12538
42,471,471.000,281,784,1656,2116,2722,4219,5608,11121,11689
43,587,587.000,310,724,1268,1696,2534,3025,3269,5757,6702
44,601,601.000,291,714,1519,1658,2426,3015,3199,5690,5889
45,580,580.000,281,689,1404,1722,2443,3119,4457,6023,11938
46,606,606.000,260,671,1349,1644,2435,2954,3186,5850,11900
47,593,593.000,257,674,1169,1677,2430,3056,5337,6268,8208
48,533,533.000,294,712,1578,1871,2543,3218,5464,6585,11606
49,601,601.000,294,706,1187,1661,2340,3012,3431,5834,7278
50,578,578.000,295,716,1333,1721,2474,3094,3529,6001,14076
51,404,404.000,283,720,1822,2469,3045,5678,6869,12428,15596
52,310,310.000,329,1158,2240,3217,4586,6165,8844,12966,22303
53,589,589.000,278,704,1363,1692,2430,3161,3532,5952,7414
54,482,482.000,276,683,1531,2076,2671,4760,5533,11433,19113
55,593,593.000,284,676,1530,1678,2429,3039,3275,5649,13254
56,587,587.000,288,677,1557,1693,2497,3020,3279,5684,6509
57,606,606.000,268,672,1347,1645,2418,3020,3304,5702,6975
58,596,596.000,283,679,1546,1672,2463,3012,3235,5548,5837
59,619,619.000,287,674,1153,1607,2342,2988,3208,5636,6208
