Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1707787561.695517,10679,0,1
2,Payment,1707787561.706344,3118,0,1
1,NewOrder,1707787561.709480,10193,0,1
2,Payment,1707787561.719693,3144,0,1
1,NewOrder,1707787561.722855,11632,0,1
1,NewOrder,1707787561.734506,6017,0,1
1,NewOrder,1707787561.740540,8564,0,1
1,NewOrder,1707787561.749120,15181,0,1
2,Payment,1707787561.764321,3179,0,1
2,Payment,1707787561.767518,2692,0,1
2,Payment,1707787561.770226,2579,0,1
2,Payment,1707787561.772821,2590,0,1
1,NewOrder,1707787561.775428,7427,0,1
2,Payment,1707787561.782875,2413,0,1
3,OrderStatus,1707787561.785305,2280,0,1
1,NewOrder,1707787561.787600,4199,0,1
1,NewOrder,1707787561.791816,6422,0,1
2,Payment,1707787561.798260,2271,0,1
2,Payment,1707787561.800547,2257,0,1
4,Delivery,1707787561.802822,24426,0,1
1,NewOrder,1707787561.827267,7289,0,1
2,Payment,1707787561.834579,4361,0,1
2,Payment,1707787561.838960,1868,0,1
2,Payment,1707787561.840846,1742,0,1
1,NewOrder,1707787561.842606,6492,0,1
2,Payment,1707787561.849120,1809,0,1
2,Payment,1707787561.850947,1632,0,1
1,NewOrder,1707787561.852596,3735,0,1
2,Payment,1707787561.856350,3212,0,1
2,Payment,1707787561.859629,1687,0,1
2,Payment,1707787561.861331,1635,0,1
2,Payment,1707787561.862981,16549,0,1
1,NewOrder,1707787561.879551,5785,0,1
1,NewOrder,1707787561.885356,4483,0,1
1,NewOrder,1707787561.889860,4039,0,1
2,Payment,1707787561.893922,1784,0,1
4,Delivery,1707787561.895722,13620,0,1
2,Payment,1707787561.909364,1705,0,1
1,NewOrder,1707787561.911093,3817,0,1
1,NewOrder,1707787561.914930,5767,0,1
1,NewOrder,1707787561.920720,7359,0,1
1,NewOrder,1707787561.928101,7155,0,1
2,Payment,1707787561.935280,2334,0,1
2,Payment,1707787561.937746,1590,0,1
1,NewOrder,1707787561.939354,5942,0,1
2,Payment,1707787561.945328,2024,0,1
1,NewOrder,1707787561.947371,3851,0,1
1,NewOrder,1707787561.951244,5685,0,1
2,Payment,1707787561.956951,2200,0,1
2,Payment,1707787561.959169,1684,0,1
2,Payment,1707787561.960871,1579,0,1
2,Payment,1707787561.962466,1583,0,1
2,Payment,1707787561.964065,1733,0,1
2,Payment,1707787561.965814,1481,0,1
3,OrderStatus,1707787561.967310,1773,0,1
1,NewOrder,1707787561.969099,5514,0,1
2,Payment,1707787561.974633,1767,0,1
1,NewOrder,1707787561.976441,4398,0,1
2,Payment,1707787561.980857,1629,0,1
2,Payment,1707787561.982503,1679,0,1
1,NewOrder,1707787561.984195,7067,0,1
2,Payment,1707787561.991281,1636,0,1
1,NewOrder,1707787561.992932,4650,0,1
1,NewOrder,1707787561.997602,8449,0,1
2,Payment,1707787562.006096,3545,0,1
1,NewOrder,1707787562.009671,8368,0,1
1,NewOrder,1707787562.018061,4434,0,1
2,Payment,1707787562.022517,1609,0,1
2,Payment,1707787562.024144,1446,0,1
2,Payment,1707787562.025604,1470,0,1
2,Payment,1707787562.027089,1875,0,1
2,Payment,1707787562.028981,1489,0,1
1,NewOrder,1707787562.030484,6639,0,1
2,Payment,1707787562.037147,1809,0,1
1,NewOrder,1707787562.038971,6501,0,1
5,StockLevel,1707787562.045502,2733,0,1
4,Delivery,1707787562.048253,15519,0,1
2,Payment,1707787562.063793,1606,0,1
1,NewOrder,1707787562.065441,6409,0,1
2,Payment,1707787562.071868,1648,0,1
4,Delivery,1707787562.073531,15128,0,1
1,NewOrder,1707787562.088680,7042,0,1
2,Payment,1707787562.095745,5380,0,1
1,NewOrder,1707787562.101147,4150,0,1
2,Payment,1707787562.105318,2297,0,1
1,NewOrder,1707787562.107635,4470,0,1
2,Payment,1707787562.112130,1646,0,1
1,NewOrder,1707787562.113791,3283,0,1
2,Payment,1707787562.117089,2007,0,1
1,NewOrder,1707787562.119110,5807,0,1
4,Delivery,1707787562.124939,12850,0,1
1,NewOrder,1707787562.137811,3995,0,1
1,NewOrder,1707787562.141825,4376,0,1
1,NewOrder,1707787562.146225,7143,0,1
