Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.200,1.353,0.873,1.077,1.258,1.427,1.810,2.262,4.070,4.070,0.739
5,20.600,1.273,0.925,1.117,1.233,1.360,1.586,1.820,2.019,2.317,0.785
10,19.800,1.295,0.829,1.126,1.249,1.365,1.606,1.921,2.403,2.403,0.772
15,20.000,1.272,0.857,1.080,1.201,1.371,1.575,1.739,3.168,3.168,0.786
20,21.200,1.197,0.676,1.061,1.169,1.264,1.417,1.499,2.015,2.916,0.836
25,18.400,1.315,0.862,1.107,1.239,1.454,1.640,1.936,2.583,2.583,0.761
30,18.800,1.273,0.872,1.115,1.224,1.401,1.533,1.682,2.116,2.116,0.786
35,14.400,1.367,0.846,1.160,1.273,1.506,1.852,2.141,2.564,2.564,0.731
40,16.200,1.377,0.766,1.170,1.279,1.501,1.895,2.104,2.429,2.429,0.726
45,21.000,1.267,0.797,1.080,1.209,1.394,1.611,1.820,2.063,2.415,0.789
50,21.200,1.204,0.848,1.051,1.182,1.321,1.534,1.612,1.790,1.802,0.830
55,20.800,1.324,0.781,1.126,1.240,1.433,1.809,2.003,2.130,2.198,0.755
