Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.411,0.367,0.527,0.953,1.599,2.631,3.709,7.899,7.899,0.709
5,16.000,0.651,0.330,0.379,0.432,0.688,0.796,0.958,8.900,8.900,1.537
10,18.000,0.659,0.277,0.356,0.390,0.637,0.798,0.957,8.506,8.506,1.517
15,26.200,0.423,0.248,0.330,0.351,0.404,0.549,0.807,1.847,2.425,2.366
20,21.600,0.527,0.287,0.324,0.346,0.401,0.588,0.751,5.918,8.635,1.899
25,16.200,0.439,0.252,0.318,0.334,0.381,0.665,0.838,4.709,4.709,2.276
30,19.400,0.414,0.259,0.315,0.355,0.409,0.706,0.796,1.177,1.177,2.413
35,22.800,0.359,0.264,0.304,0.331,0.362,0.410,0.592,0.764,1.364,2.786
40,23.000,0.490,0.264,0.320,0.346,0.404,0.607,0.796,2.591,9.134,2.041
45,20.000,0.397,0.255,0.319,0.342,0.420,0.629,0.729,0.866,0.866,2.518
50,24.200,0.458,0.243,0.321,0.348,0.382,0.430,0.492,2.588,10.063,2.184
55,23.400,0.381,0.265,0.313,0.337,0.374,0.605,0.778,0.818,0.883,2.628
