Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1707788739.741653,12482,0,1
2,Payment,1707788739.754225,3174,0,1
2,Payment,1707788739.757414,4282,0,1
1,NewOrder,1707788739.761755,18038,0,1
2,Payment,1707788739.779814,2280,0,1
2,Payment,1707788739.782110,19016,0,1
2,Payment,1707788739.801147,3562,0,1
1,NewOrder,1707788739.804726,9091,0,1
1,NewOrder,1707788739.813838,12086,0,1
1,NewOrder,1707788739.825946,6486,0,1
1,NewOrder,1707788739.832455,10269,0,1
1,NewOrder,1707788739.842745,7029,0,1
1,NewOrder,1707788739.849797,6548,0,1
1,NewOrder,1707788739.856368,5807,0,1
1,NewOrder,1707788739.862199,5436,0,1
2,Payment,1707788739.867658,1713,0,1
1,NewOrder,1707788739.869390,6566,0,1
1,NewOrder,1707788739.875979,8370,0,1
2,Payment,1707788739.884373,1992,0,1
1,NewOrder,1707788739.886383,6211,0,1
2,Payment,1707788739.892615,3181,0,1
2,Payment,1707788739.895816,2723,0,1
1,NewOrder,1707788739.898555,9258,0,1
1,NewOrder,1707788739.907836,6186,0,1
2,Payment,1707788739.914043,2423,0,1
1,NewOrder,1707788739.916487,6847,0,1
1,NewOrder,1707788739.923355,4705,0,1
2,Payment,1707788739.928083,1987,0,1
2,Payment,1707788739.930086,1916,0,1
2,Payment,1707788739.932019,1582,0,1
1,NewOrder,1707788739.933615,3557,0,1
5,StockLevel,1707788739.937192,2891,0,1
1,NewOrder,1707788739.940106,7318,0,1
1,NewOrder,1707788739.947447,5045,0,1
2,Payment,1707788739.952517,2602,0,1
1,NewOrder,1707788739.955137,5991,0,1
2,Payment,1707788739.961151,1857,0,1
2,Payment,1707788739.963025,1643,0,1
1,NewOrder,1707788739.964687,5124,0,1
1,NewOrder,1707788739.969834,5383,0,1
2,Payment,1707788739.975239,1776,0,1
1,NewOrder,1707788739.977031,7502,0,1
1,NewOrder,1707788739.984556,4443,0,1
1,NewOrder,1707788739.989044,5270,0,1
2,Payment,1707788739.994350,1783,0,1
4,Delivery,1707788739.996151,18929,0,1
4,Delivery,1707788740.015101,13520,0,1
2,Payment,1707788740.028642,1791,0,1
2,Payment,1707788740.030452,1664,0,1
2,Payment,1707788740.032132,1709,0,1
2,Payment,1707788740.033857,1493,0,1
5,StockLevel,1707788740.035364,1714,0,1
1,NewOrder,1707788740.037092,6000,0,1
2,Payment,1707788740.043115,1756,0,1
1,NewOrder,1707788740.044890,6135,0,1
1,NewOrder,1707788740.051048,4913,0,1
2,Payment,1707788740.055982,1654,0,1
2,Payment,1707788740.057661,1728,0,1
2,Payment,1707788740.059408,1517,0,1
1,NewOrder,1707788740.060940,7156,0,1
1,NewOrder,1707788740.068116,5024,0,1
1,NewOrder,1707788740.073161,4353,0,1
1,NewOrder,1707788740.077535,6569,0,1
3,OrderStatus,1707788740.084127,2057,0,1
1,NewOrder,1707788740.086203,4383,0,1
2,Payment,1707788740.090616,1625,0,1
2,Payment,1707788740.092258,1800,0,1
1,NewOrder,1707788740.094075,4407,0,1
3,OrderStatus,1707788740.098506,1430,0,1
3,OrderStatus,1707788740.099953,1668,0,1
3,OrderStatus,1707788740.101635,1613,0,1
1,NewOrder,1707788740.103265,3811,0,1
1,NewOrder,1707788740.107096,4422,0,1
2,Payment,1707788740.111546,1586,0,1
2,Payment,1707788740.113152,1556,0,1
2,Payment,1707788740.114728,1645,0,1
2,Payment,1707788740.116395,1699,0,1
1,NewOrder,1707788740.118114,5244,0,1
1,NewOrder,1707788740.123382,6236,0,1
2,Payment,1707788740.129641,1831,0,1
2,Payment,1707788740.131490,1722,0,1
1,NewOrder,1707788740.133229,6617,0,1
5,StockLevel,1707788740.139877,1720,0,1
5,StockLevel,1707788740.141617,1998,0,1
1,NewOrder,1707788740.143638,6370,0,1
2,Payment,1707788740.150037,2080,0,1
2,Payment,1707788740.152144,2468,0,1
1,NewOrder,1707788740.154639,7372,0,1
1,NewOrder,1707788740.162040,4074,0,1
1,NewOrder,1707788740.166142,8494,0,1
2,Payment,1707788740.174665,2835,0,1
2,Payment,1707788740.177526,2295,0,1
1,NewOrder,1707788740.179848,6105,0,1
1,NewOrder,1707788740.185980,7250,0,1
1,NewOrder,1707788740.193259,10697,0,1
3,OrderStatus,1707788740.203987,3215,0,1
2,Payment,1707788740.207228,3016,0,1
2,Payment,1707788740.210272,3101,0,1
1,NewOrder,1707788740.213400,6730,0,1
1,NewOrder,1707788740.220157,9199,0,1
1,NewOrder,1707788740.229387,5685,0,1
2,Payment,1707788740.235102,3975,0,1
1,NewOrder,1707788740.239104,8721,0,1
2,Payment,1707788740.247863,13907,0,1
1,NewOrder,1707788740.261799,25452,0,1
2,Payment,1707788740.287283,2460,0,1
1,NewOrder,1707788740.289770,13273,0,1
2,Payment,1707788740.303072,1978,0,1
2,Payment,1707788740.305071,1815,0,1
1,NewOrder,1707788740.306907,5348,0,1
2,Payment,1707788740.312282,2181,0,1
1,NewOrder,1707788740.314486,6783,0,1
2,Payment,1707788740.321294,2044,0,1
1,NewOrder,1707788740.323355,5165,0,1
1,NewOrder,1707788740.328543,7640,0,1
1,NewOrder,1707788740.336206,5440,0,1
2,Payment,1707788740.341667,2314,0,1
2,Payment,1707788740.344004,2288,0,1
2,Payment,1707788740.346313,2348,0,1
2,Payment,1707788740.348678,2059,0,1
1,NewOrder,1707788740.350755,6380,0,1
1,NewOrder,1707788740.357158,6478,0,1
1,NewOrder,1707788740.363661,6529,0,1
2,Payment,1707788740.370217,1803,0,1
1,NewOrder,1707788740.372036,4187,0,1
1,NewOrder,1707788740.376244,8620,0,1
2,Payment,1707788740.384893,4182,0,1
2,Payment,1707788740.389120,2252,0,1
2,Payment,1707788740.391416,2328,0,1
4,Delivery,1707788740.393787,14557,0,1
1,NewOrder,1707788740.408366,7569,0,1
5,StockLevel,1707788740.415960,1497,0,1
1,NewOrder,1707788740.417475,4043,0,1
2,Payment,1707788740.421534,2592,0,1
4,Delivery,1707788740.424147,14905,0,1
1,NewOrder,1707788740.439075,8087,0,1
1,NewOrder,1707788740.447187,4810,0,1
2,Payment,1707788740.452025,1925,0,1
1,NewOrder,1707788740.453965,5179,0,1
2,Payment,1707788740.459168,1845,0,1
1,NewOrder,1707788740.461029,8549,0,1
3,OrderStatus,1707788740.469601,3376,0,1
1,NewOrder,1707788740.472998,8164,0,1
1,NewOrder,1707788740.481186,6161,0,1
2,Payment,1707788740.487371,2054,0,1
2,Payment,1707788740.489445,1869,0,1
1,NewOrder,1707788740.491331,5038,0,1
1,NewOrder,1707788740.496392,6013,0,1
2,Payment,1707788740.502428,1699,0,1
1,NewOrder,1707788740.504145,9054,0,1
1,NewOrder,1707788740.513223,4457,0,1
1,NewOrder,1707788740.517703,8600,0,1
1,NewOrder,1707788740.526328,5324,0,1
2,Payment,1707788740.531676,1746,0,1
2,Payment,1707788740.533440,2590,0,1
1,NewOrder,1707788740.536050,10023,0,1
2,Payment,1707788740.546099,1938,0,1
1,NewOrder,1707788740.548055,7109,0,1
1,NewOrder,1707788740.555188,4665,0,1
1,NewOrder,1707788740.559872,7224,0,1
4,Delivery,1707788740.567119,16080,0,1
1,NewOrder,1707788740.583224,7551,0,1
1,NewOrder,1707788740.590798,5755,0,1
1,NewOrder,1707788740.596575,8990,0,1
2,Payment,1707788740.605589,2482,0,1
1,NewOrder,1707788740.608091,4773,0,1
1,NewOrder,1707788740.612884,5373,0,1
2,Payment,1707788740.618282,1850,0,1
1,NewOrder,1707788740.620149,5595,0,1
2,Payment,1707788740.625766,1858,0,1
1,NewOrder,1707788740.627644,4588,0,1
1,NewOrder,1707788740.632255,5044,0,1
2,Payment,1707788740.637324,2422,0,1
2,Payment,1707788740.639768,2409,0,1
2,Payment,1707788740.642198,1729,0,1
1,NewOrder,1707788740.643943,5604,0,1
2,Payment,1707788740.649570,2086,0,1
1,NewOrder,1707788740.651679,5302,0,1
1,NewOrder,1707788740.657005,8172,0,1
2,Payment,1707788740.665202,1729,0,1
5,StockLevel,1707788740.666947,2287,0,1
2,Payment,1707788740.669251,4206,0,1
1,NewOrder,1707788740.673480,6880,0,1
2,Payment,1707788740.680385,4531,0,1
1,NewOrder,1707788740.684940,6472,0,1
2,Payment,1707788740.691435,2042,0,1
2,Payment,1707788740.693503,2336,0,1
1,NewOrder,1707788740.695862,4820,0,1
1,NewOrder,1707788740.700702,5373,0,1
1,NewOrder,1707788740.706097,5747,0,1
1,NewOrder,1707788740.711866,3909,0,1
1,NewOrder,1707788740.715794,6061,0,1
2,Payment,1707788740.721943,2041,0,1
2,Payment,1707788740.724004,1512,0,1
2,Payment,1707788740.725530,2798,0,1
1,NewOrder,1707788740.728347,5918,0,1
1,NewOrder,1707788740.734285,4845,0,1
1,NewOrder,1707788740.739151,8898,0,1
1,NewOrder,1707788740.748073,7500,0,1
2,Payment,1707788740.755650,2181,0,1
2,Payment,1707788740.757866,2339,0,1
5,StockLevel,1707788740.760223,1641,0,1
2,Payment,1707788740.761879,2139,0,1
1,NewOrder,1707788740.764033,6440,0,1
2,Payment,1707788740.770495,1867,0,1
3,OrderStatus,1707788740.772379,2188,0,1
1,NewOrder,1707788740.774586,4969,0,1
2,Payment,1707788740.779577,1850,0,1
1,NewOrder,1707788740.781444,7466,0,1
1,NewOrder,1707788740.788931,6626,0,1
1,NewOrder,1707788740.795578,9626,0,1
2,Payment,1707788740.805228,1931,0,1
3,OrderStatus,1707788740.807178,1093,0,1
2,Payment,1707788740.808287,2087,0,1
1,NewOrder,1707788740.810391,5339,0,1
1,NewOrder,1707788740.815748,5793,0,1
2,Payment,1707788740.821561,2362,0,1
1,NewOrder,1707788740.823939,7419,0,1
2,Payment,1707788740.831382,1839,0,1
2,Payment,1707788740.833236,2151,0,1
2,Payment,1707788740.835404,1837,0,1
1,NewOrder,1707788740.837254,7808,0,1
2,Payment,1707788740.845084,2237,0,1
1,NewOrder,1707788740.847338,5631,0,1
2,Payment,1707788740.852998,2038,0,1
4,Delivery,1707788740.855049,19527,0,1
1,NewOrder,1707788740.874627,5195,0,1
1,NewOrder,1707788740.879844,6243,0,1
2,Payment,1707788740.886108,1881,0,1
1,NewOrder,1707788740.888007,3525,0,1
