Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.400,0.763,0.336,0.413,0.501,0.683,1.582,2.044,4.568,4.568,1.311
5,13.000,0.603,0.325,0.384,0.526,0.700,0.878,0.973,2.069,2.069,1.658
10,19.600,0.567,0.293,0.355,0.402,0.543,0.750,0.805,7.821,7.821,1.765
15,16.800,0.509,0.298,0.347,0.406,0.702,0.794,0.818,1.454,1.454,1.964
20,12.600,0.641,0.273,0.551,0.630,0.719,0.789,0.808,2.534,2.534,1.560
25,15.600,0.579,0.296,0.345,0.574,0.693,0.842,0.918,2.618,2.618,1.728
30,17.200,0.650,0.300,0.513,0.610,0.725,0.802,0.835,4.404,4.404,1.538
35,15.800,0.491,0.281,0.317,0.349,0.654,0.772,0.785,2.533,2.533,2.035
40,16.800,0.465,0.278,0.324,0.372,0.628,0.723,0.767,0.832,0.832,2.150
45,16.800,0.498,0.291,0.321,0.345,0.605,0.768,0.818,5.519,5.519,2.007
50,18.600,0.483,0.283,0.327,0.420,0.589,0.753,0.789,1.016,1.016,2.072
55,20.800,0.422,0.252,0.317,0.344,0.455,0.682,0.760,0.817,0.877,2.372
