Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,148.400,1.342,0.629,0.810,1.027,1.608,2.011,2.422,4.282,19.016,0.745
5,174.800,1.075,0.596,0.701,0.813,1.382,1.585,1.698,2.221,13.272,0.930
10,149.200,1.184,0.571,0.739,1.249,1.472,1.637,1.782,2.096,10.683,0.845
15,168.800,1.050,0.575,0.699,0.981,1.337,1.538,1.628,1.906,3.969,0.952
20,153.400,1.088,0.575,0.698,1.190,1.315,1.496,1.643,1.887,2.199,0.919
25,152.200,1.198,0.585,0.771,1.300,1.444,1.587,1.698,2.000,2.776,0.835
30,181.200,0.978,0.570,0.669,0.775,1.287,1.499,1.591,1.924,9.910,1.023
35,154.600,1.113,0.572,0.709,1.195,1.394,1.570,1.668,1.916,5.829,0.899
40,161.800,1.072,0.584,0.721,1.072,1.339,1.529,1.609,1.996,2.764,0.933
45,167.200,0.980,0.580,0.687,0.784,1.297,1.470,1.551,1.775,1.862,1.021
50,209.600,0.844,0.572,0.657,0.722,0.953,1.238,1.413,1.893,3.613,1.185
55,182.800,0.976,0.585,0.680,0.744,1.375,1.573,1.707,1.930,3.179,1.025
