Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.000,1.746,1.040,1.481,1.652,1.991,2.223,2.504,3.911,3.911,0.573
5,12.800,1.495,0.992,1.251,1.389,1.706,2.156,2.283,2.549,2.549,0.669
10,15.200,1.511,0.964,1.269,1.435,1.667,1.993,2.082,4.094,4.094,0.662
15,13.600,1.607,1.033,1.397,1.503,1.820,2.088,2.314,2.688,2.688,0.622
20,18.200,1.418,0.861,1.211,1.376,1.600,1.811,1.921,3.185,3.185,0.705
25,10.800,1.669,0.964,1.360,1.602,1.885,2.217,2.261,4.174,4.174,0.599
30,17.400,1.446,0.851,1.155,1.324,1.735,2.032,2.151,3.323,3.323,0.691
35,11.800,1.484,0.849,1.262,1.432,1.603,1.994,2.398,2.710,2.710,0.674
40,19.000,1.369,0.863,1.175,1.293,1.501,1.772,1.963,2.388,2.388,0.730
45,13.800,1.563,0.969,1.278,1.501,1.842,2.107,2.173,2.678,2.678,0.640
50,22.000,1.248,0.801,1.025,1.200,1.382,1.674,1.917,2.138,2.291,0.801
55,16.600,1.295,0.902,1.121,1.243,1.400,1.603,1.918,2.061,2.061,0.772
