Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,21.200,0.682,0.349,0.442,0.530,0.761,1.068,1.278,2.361,4.346,1.466
5,23.200,0.459,0.283,0.368,0.404,0.501,0.706,0.818,0.903,0.931,2.180
10,17.400,0.817,0.298,0.338,0.378,0.568,0.880,5.135,7.761,7.761,1.224
15,16.600,0.464,0.288,0.337,0.363,0.451,0.784,0.813,2.256,2.256,2.153
20,23.000,0.443,0.268,0.330,0.356,0.447,0.699,0.782,0.896,2.700,2.256
25,17.600,0.493,0.275,0.322,0.352,0.482,0.778,0.863,4.499,4.499,2.028
30,19.600,0.377,0.287,0.314,0.337,0.402,0.530,0.611,0.780,0.780,2.650
35,20.000,0.395,0.280,0.332,0.353,0.387,0.620,0.748,0.859,0.859,2.530
40,15.600,0.397,0.277,0.315,0.345,0.431,0.622,0.683,0.737,0.737,2.516
45,19.200,0.370,0.260,0.317,0.336,0.378,0.476,0.636,0.753,0.753,2.703
50,21.400,0.399,0.257,0.320,0.350,0.424,0.616,0.660,0.735,0.786,2.507
55,21.800,0.397,0.263,0.315,0.337,0.399,0.624,0.688,0.792,0.797,2.517
