Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,143.200,1.391,0.633,0.806,1.302,1.722,2.084,2.563,3.869,16.591,0.719
5,213.200,0.948,0.609,0.713,0.786,1.119,1.372,1.464,1.876,9.996,1.055
10,191.000,0.929,0.591,0.686,0.759,1.026,1.388,1.530,2.002,11.923,1.076
15,229.400,0.822,0.567,0.672,0.717,0.793,1.283,1.435,1.656,9.334,1.217
20,244.200,0.770,0.586,0.679,0.716,0.780,0.913,1.211,1.581,2.088,1.299
25,211.200,0.851,0.608,0.687,0.731,0.800,1.380,1.578,1.949,10.938,1.175
30,208.000,0.880,0.575,0.667,0.723,0.884,1.401,1.559,1.913,14.804,1.137
35,247.000,0.712,0.582,0.644,0.675,0.731,0.796,0.883,1.446,1.727,1.405
40,240.800,0.769,0.585,0.676,0.713,0.772,0.883,1.191,1.649,2.669,1.301
45,235.400,0.823,0.593,0.677,0.718,0.802,1.290,1.426,1.692,2.600,1.215
50,258.600,0.738,0.561,0.654,0.696,0.758,0.836,0.927,1.401,10.701,1.355
55,242.200,0.799,0.581,0.653,0.695,0.782,1.284,1.440,1.718,3.520,1.252
