Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,334.600,2.979,0.399,1.247,1.984,3.949,6.119,7.427,14.335,23.279,0.336
5,485.200,2.054,0.300,0.728,1.598,2.647,4.362,5.654,9.009,13.478,0.487
10,417.200,2.384,0.319,0.844,1.628,3.116,5.472,6.008,11.134,13.345,0.419
15,480.600,2.076,0.290,0.745,1.616,2.674,4.417,5.691,7.812,18.164,0.482
20,502.000,1.987,0.277,0.715,1.469,2.603,4.296,5.544,7.680,15.881,0.503
25,438.400,2.274,0.255,0.759,1.588,2.952,5.106,5.804,11.210,14.736,0.440
30,409.400,2.438,0.252,0.827,1.651,3.090,5.444,6.189,12.164,17.348,0.410
35,487.800,2.045,0.287,0.709,1.500,2.641,4.589,5.641,7.610,15.890,0.489
40,443.200,2.251,0.278,0.744,1.571,2.936,5.249,5.881,8.872,16.578,0.444
45,495.000,2.015,0.257,0.703,1.617,2.543,4.439,5.612,8.107,17.073,0.496
50,504.600,1.979,0.256,0.697,1.549,2.608,4.117,5.586,7.960,24.072,0.505
55,464.200,2.144,0.260,0.703,1.563,2.680,5.189,5.917,11.144,15.296,0.466
