Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,9.961,5.625,6.094,8.609,12.889,16.224,17.579,19.357,19.357,0.100
5,21.400,6.622,5.464,5.698,5.861,6.140,9.721,11.715,12.920,19.969,0.151
10,17.400,7.299,5.216,5.671,5.885,7.091,12.693,12.974,13.256,13.256,0.137
15,22.600,6.374,5.262,5.615,5.801,5.940,6.736,11.520,12.948,15.825,0.157
20,17.000,7.116,5.281,5.635,5.813,6.618,11.811,12.766,19.770,19.770,0.141
25,21.200,6.290,5.327,5.649,5.744,5.977,8.262,11.358,12.479,13.410,0.159
30,22.000,6.283,5.295,5.655,5.773,5.938,6.214,12.570,13.802,14.216,0.159
35,21.600,6.403,5.169,5.520,5.690,5.922,10.183,11.308,13.897,17.304,0.156
40,17.600,6.553,5.422,5.610,5.808,6.006,11.263,11.753,13.349,13.349,0.153
45,16.000,7.285,5.242,5.619,5.771,8.550,12.664,13.533,14.585,14.585,0.137
50,16.000,8.311,5.296,5.678,5.951,11.860,14.930,15.682,16.056,16.056,0.120
55,21.600,7.047,5.247,5.514,5.682,6.143,11.800,12.500,16.084,17.480,0.142
