Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,8.104,5.671,6.085,6.353,10.602,12.645,15.167,17.624,17.624,0.123
5,17.000,8.311,5.388,5.794,6.014,11.679,13.108,13.912,15.942,15.942,0.120
10,19.800,6.858,5.419,5.746,5.922,6.182,12.096,13.071,13.817,13.817,0.146
15,22.200,6.212,5.294,5.582,5.717,5.992,6.380,11.595,12.502,15.735,0.161
20,27.600,6.506,5.193,5.533,5.684,5.998,11.392,12.212,12.997,13.140,0.154
25,20.800,6.237,5.339,5.607,5.761,5.968,7.185,9.221,12.231,18.296,0.160
30,25.600,6.814,5.168,5.486,5.644,5.948,11.396,12.305,17.393,24.290,0.147
35,20.200,7.207,5.165,5.448,5.573,7.293,12.666,13.044,14.549,15.388,0.139
40,23.800,6.107,5.214,5.535,5.661,5.843,6.219,11.419,14.324,15.618,0.164
45,23.800,6.120,5.216,5.436,5.585,5.788,6.794,11.512,12.851,12.946,0.163
50,23.800,7.019,5.080,5.554,5.892,6.626,12.523,13.623,16.257,17.435,0.142
55,24.200,6.303,5.087,5.379,5.502,5.856,10.741,11.651,13.694,13.928,0.159
