Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,445.400,2.233,0.336,0.928,1.707,2.899,4.269,5.955,8.920,20.634,0.448
5,468.000,2.129,0.319,0.773,1.621,2.667,4.680,5.889,11.003,18.598,0.470
10,463.600,2.150,0.311,0.750,1.588,2.802,4.824,5.734,10.468,14.236,0.465
15,482.800,2.061,0.290,0.735,1.540,2.627,4.571,5.718,8.086,20.609,0.485
20,523.600,1.903,0.260,0.731,1.522,2.510,3.538,5.535,7.064,12.395,0.525
25,532.800,1.872,0.275,0.703,1.503,2.537,3.265,5.517,6.493,22.328,0.534
30,481.800,2.069,0.265,0.722,1.566,2.675,4.207,5.681,11.168,14.161,0.483
35,547.400,1.821,0.253,0.684,1.482,2.533,3.211,5.304,6.322,13.952,0.549
40,447.200,2.231,0.253,0.732,1.610,2.787,5.200,6.019,11.431,18.438,0.448
45,533.000,1.870,0.259,0.713,1.491,2.518,3.252,5.429,6.979,13.754,0.535
50,408.200,2.444,0.255,0.841,1.648,3.127,5.514,6.317,11.583,24.540,0.409
55,514.800,1.936,0.277,0.717,1.545,2.590,3.831,5.478,6.950,14.476,0.516
