Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,8.236,5.582,6.037,6.445,8.683,15.512,15.948,17.198,17.198,0.121
5,15.600,8.734,5.417,5.809,6.312,11.849,13.341,14.278,18.708,18.708,0.114
10,17.000,7.762,5.414,5.754,6.034,9.567,12.740,13.209,14.683,14.683,0.129
15,19.000,8.502,5.251,5.630,5.977,12.620,13.175,13.702,16.556,16.556,0.118
20,15.400,9.758,5.275,5.868,11.140,11.532,12.951,13.478,14.094,14.094,0.102
25,15.200,8.329,5.278,5.677,6.110,11.121,12.332,13.712,14.696,14.696,0.120
30,15.400,10.180,5.348,8.783,11.097,11.864,12.922,13.250,13.581,13.581,0.098
35,17.800,8.901,5.454,5.711,6.090,12.695,14.288,14.477,23.905,23.905,0.112
40,18.800,7.448,5.160,5.561,5.817,7.618,12.793,13.593,15.042,15.042,0.134
45,18.200,7.813,5.240,5.650,5.868,11.191,12.659,13.254,14.477,14.477,0.128
50,16.600,8.211,5.167,5.598,8.607,10.225,11.353,12.455,15.293,15.293,0.122
55,18.600,7.111,5.093,5.495,5.616,7.693,11.897,12.411,13.550,13.550,0.141
