Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,356.000,2.795,0.333,1.025,1.965,3.287,5.930,7.779,15.307,24.410,0.358
5,437.000,2.279,0.311,0.818,1.646,2.958,5.097,6.058,9.705,14.511,0.439
10,354.600,2.806,0.312,1.235,1.757,3.954,5.905,6.818,12.217,15.759,0.356
15,400.400,2.490,0.286,0.848,1.685,3.326,5.564,6.300,10.949,14.046,0.402
20,375.800,2.653,0.299,1.129,1.674,3.707,5.640,6.623,11.883,15.687,0.377
25,426.200,2.342,0.275,0.746,1.625,2.968,5.338,5.998,12.228,14.844,0.427
30,400.400,2.491,0.297,0.865,1.664,3.147,5.507,6.274,12.311,69.783,0.402
35,412.600,2.419,0.253,0.804,1.683,3.046,5.460,6.268,11.717,17.033,0.413
40,421.000,2.368,0.275,0.801,1.631,3.051,5.325,6.155,11.177,17.693,0.422
45,417.600,2.391,0.271,0.784,1.712,3.004,5.510,6.411,11.293,15.124,0.418
50,392.800,2.537,0.286,0.978,1.687,3.310,5.522,6.640,11.553,16.903,0.394
55,367.600,2.709,0.292,1.108,1.681,3.815,5.847,6.749,12.394,17.220,0.369
