Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,1.408,0.910,1.169,1.330,1.493,1.824,2.096,3.226,3.226,0.710
5,22.600,1.253,0.836,1.115,1.210,1.363,1.522,1.618,1.856,2.781,0.798
10,22.400,1.270,0.797,1.104,1.234,1.362,1.571,1.851,2.327,2.740,0.787
15,22.200,1.279,0.920,1.115,1.205,1.389,1.600,1.936,2.137,2.196,0.782
20,22.800,1.218,0.883,1.071,1.201,1.315,1.421,1.478,1.888,2.713,0.821
25,19.000,1.371,0.898,1.116,1.247,1.426,1.884,2.548,3.236,3.236,0.729
30,18.200,1.289,0.857,1.123,1.231,1.398,1.634,1.793,2.224,2.224,0.776
35,20.800,1.236,0.857,1.111,1.220,1.365,1.482,1.583,1.852,2.050,0.809
40,14.400,1.367,0.908,1.231,1.305,1.480,1.631,1.796,3.015,3.015,0.731
45,20.200,1.258,0.824,1.125,1.239,1.401,1.546,1.642,1.820,1.906,0.795
50,17.600,1.357,0.833,1.052,1.204,1.461,1.951,2.434,3.797,3.797,0.737
55,16.600,1.245,0.911,1.088,1.192,1.374,1.519,1.605,2.076,2.076,0.803
