Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,1.035,0.331,0.438,0.651,0.820,1.973,3.290,9.643,9.643,0.967
5,18.400,0.619,0.281,0.362,0.396,0.550,0.754,1.341,8.876,8.876,1.616
10,19.000,0.504,0.264,0.351,0.392,0.478,0.694,0.763,5.595,5.595,1.985
15,18.200,0.403,0.237,0.315,0.345,0.448,0.641,0.696,0.782,0.782,2.482
20,26.000,0.446,0.252,0.318,0.338,0.376,0.623,0.728,3.505,4.027,2.242
25,21.600,0.376,0.252,0.313,0.331,0.359,0.478,0.607,0.875,2.093,2.663
30,21.800,0.368,0.253,0.306,0.330,0.375,0.593,0.622,0.688,0.789,2.718
35,19.600,0.381,0.254,0.304,0.330,0.373,0.634,0.790,0.866,0.866,2.623
40,19.200,0.504,0.253,0.303,0.330,0.422,0.696,0.814,9.217,9.217,1.985
45,19.400,0.337,0.251,0.301,0.320,0.346,0.374,0.456,0.850,0.850,2.966
50,22.600,0.412,0.275,0.323,0.349,0.432,0.613,0.755,0.876,1.072,2.425
55,19.200,0.379,0.262,0.308,0.333,0.393,0.595,0.644,0.806,0.806,2.639
