Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,148.000,1.437,0.629,0.894,1.312,1.723,2.071,2.413,3.939,15.072,0.696
5,207.800,0.929,0.612,0.714,0.772,0.897,1.394,1.588,1.994,17.853,1.077
10,204.200,0.995,0.601,0.719,0.796,1.034,1.502,1.654,2.074,11.177,1.005
15,211.000,0.919,0.581,0.682,0.737,1.167,1.391,1.540,1.873,17.616,1.088
20,222.600,0.812,0.580,0.668,0.716,0.801,1.286,1.431,1.734,2.082,1.232
25,213.000,0.825,0.591,0.681,0.724,0.806,1.212,1.523,1.714,11.709,1.213
30,218.400,0.806,0.586,0.679,0.721,0.805,1.197,1.368,1.639,2.961,1.241
35,193.600,0.963,0.577,0.678,0.734,0.979,1.499,1.742,4.962,10.334,1.038
40,219.200,0.858,0.580,0.681,0.727,0.870,1.323,1.439,1.840,2.659,1.166
45,233.200,0.834,0.595,0.682,0.721,0.806,1.325,1.465,1.675,4.791,1.199
50,226.800,0.786,0.586,0.690,0.738,0.812,0.920,1.061,1.384,9.902,1.272
55,230.000,0.792,0.585,0.674,0.716,0.788,1.198,1.342,1.561,1.886,1.262
