Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,153.000,1.290,0.631,0.834,0.996,1.454,1.944,2.487,4.269,25.662,0.775
5,231.400,0.841,0.591,0.677,0.731,0.869,1.280,1.397,1.669,4.057,1.189
10,200.600,0.946,0.602,0.696,0.752,0.997,1.465,1.628,1.991,12.128,1.057
15,214.400,0.868,0.588,0.689,0.744,0.878,1.316,1.465,1.860,3.537,1.152
20,212.400,0.818,0.585,0.665,0.710,0.807,1.272,1.389,1.655,5.228,1.222
25,222.600,0.860,0.604,0.687,0.730,0.839,1.312,1.472,1.736,21.326,1.163
30,214.000,0.865,0.579,0.675,0.716,0.826,1.319,1.467,1.799,15.023,1.155
35,216.600,0.821,0.575,0.677,0.719,0.793,1.237,1.407,1.648,10.371,1.217
40,245.400,0.736,0.579,0.660,0.696,0.746,0.827,0.957,1.479,3.624,1.359
45,250.800,0.741,0.571,0.651,0.692,0.751,0.862,1.231,1.477,1.960,1.349
50,178.200,1.036,0.583,0.715,0.794,1.323,1.652,1.795,2.232,10.939,0.965
55,216.200,0.874,0.596,0.673,0.724,0.857,1.385,1.516,1.719,17.025,1.144
