Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,274.400,3.625,0.362,1.556,2.330,5.072,7.283,8.851,15.618,31.970,0.276
5,362.800,2.748,0.334,1.029,1.792,3.725,5.983,6.738,12.516,19.950,0.364
10,395.000,2.521,0.339,0.900,1.727,3.295,5.559,6.450,12.293,19.171,0.397
15,334.200,2.977,0.316,1.328,1.802,4.447,6.245,7.277,13.116,26.087,0.336
20,360.800,2.764,0.307,1.190,1.734,3.882,5.878,6.717,12.417,16.032,0.362
25,344.600,2.896,0.314,1.293,1.774,4.089,6.111,7.018,13.266,15.661,0.345
30,354.400,2.818,0.290,1.182,1.794,3.885,6.104,7.390,13.499,15.725,0.355
35,333.800,2.987,0.319,1.312,1.804,4.273,6.235,7.154,12.956,16.804,0.335
40,417.000,2.393,0.264,0.816,1.712,3.103,5.603,6.372,8.514,15.140,0.418
45,331.000,3.016,0.294,1.267,2.056,4.306,5.990,7.285,12.411,21.951,0.332
50,478.600,2.083,0.254,0.719,1.593,2.719,4.597,5.865,8.062,13.780,0.480
55,404.600,2.464,0.258,0.779,1.606,3.119,5.537,6.378,11.762,14.104,0.406
