Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,175.200,3.585,1.160,2.370,3.055,4.099,6.119,7.341,10.447,26.520,0.279
5,211.000,2.979,1.255,2.014,2.584,3.181,5.079,6.047,7.604,20.157,0.336
10,225.600,2.814,1.043,2.057,2.569,3.122,4.368,5.389,6.854,8.249,0.355
15,262.600,2.506,0.937,1.953,2.394,2.871,3.179,3.625,6.357,10.059,0.399
20,234.600,2.698,1.115,1.998,2.510,2.982,3.914,5.107,6.545,21.140,0.371
25,264.000,2.417,0.949,1.900,2.417,2.847,3.121,3.239,4.468,8.030,0.414
30,257.400,2.533,0.973,1.951,2.410,2.889,3.282,3.966,6.350,8.136,0.395
35,239.600,2.769,1.070,1.981,2.571,3.104,4.280,5.502,6.668,8.009,0.361
40,248.800,2.525,1.423,1.943,2.411,2.884,3.221,3.641,6.264,10.404,0.396
45,255.400,2.521,0.983,1.905,2.378,2.856,3.239,4.300,6.320,7.988,0.397
50,269.400,2.423,0.940,1.918,2.359,2.814,3.138,3.296,4.844,16.830,0.413
55,225.200,2.848,1.179,2.001,2.552,3.149,4.751,5.564,6.515,9.707,0.351
