Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,1.103,0.349,0.571,0.804,1.395,1.871,2.398,5.567,5.567,0.906
5,18.800,0.564,0.298,0.365,0.394,0.450,0.745,1.208,9.083,9.083,1.773
10,20.200,0.521,0.303,0.341,0.387,0.636,0.771,0.851,2.109,3.189,1.920
15,15.600,0.710,0.287,0.332,0.411,0.666,0.799,1.130,10.306,10.306,1.408
20,18.800,0.414,0.284,0.321,0.351,0.445,0.684,0.733,0.890,0.890,2.417
25,22.800,0.500,0.257,0.318,0.341,0.495,0.705,0.807,4.614,5.114,1.999
30,19.000,0.396,0.278,0.311,0.339,0.398,0.622,0.782,0.894,0.894,2.526
35,21.000,0.417,0.264,0.313,0.339,0.426,0.699,0.800,0.906,0.981,2.397
40,20.800,0.362,0.243,0.307,0.332,0.373,0.482,0.612,0.706,0.822,2.764
45,21.600,0.447,0.257,0.316,0.347,0.569,0.737,0.782,1.538,2.102,2.235
50,18.200,0.432,0.274,0.313,0.337,0.583,0.670,0.740,1.291,1.291,2.317
55,20.600,0.369,0.251,0.303,0.320,0.364,0.602,0.645,0.704,0.726,2.712
