Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,0.890,0.352,0.538,0.740,1.075,1.613,1.903,2.759,2.759,1.124
5,16.200,0.745,0.299,0.373,0.577,0.774,0.929,1.393,9.287,9.287,1.342
10,16.400,0.528,0.294,0.346,0.412,0.640,0.725,0.852,3.504,3.504,1.894
15,13.600,0.516,0.318,0.348,0.387,0.629,0.780,0.805,2.659,2.659,1.940
20,16.800,0.488,0.267,0.337,0.377,0.667,0.754,0.785,1.096,1.096,2.051
25,18.400,0.554,0.282,0.333,0.439,0.667,0.792,0.861,4.475,4.475,1.806
30,19.800,0.506,0.276,0.330,0.379,0.623,0.712,0.794,4.448,4.448,1.975
35,16.200,0.386,0.273,0.318,0.345,0.397,0.590,0.618,0.806,0.806,2.590
40,18.600,0.440,0.269,0.307,0.333,0.581,0.761,0.867,1.041,1.041,2.274
45,17.400,0.449,0.262,0.308,0.360,0.611,0.698,0.727,0.836,0.836,2.225
50,22.000,0.447,0.244,0.312,0.361,0.563,0.763,0.796,1.054,1.055,2.239
55,18.600,0.453,0.264,0.321,0.371,0.593,0.774,0.802,0.873,0.873,2.205
