Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,337.600,2.948,0.405,1.042,2.066,3.586,6.627,7.683,14.935,28.105,0.339
5,333.000,2.993,0.343,1.291,1.907,4.171,6.681,7.802,13.569,16.601,0.334
10,359.200,2.772,0.346,0.892,1.876,3.386,6.381,7.503,12.087,19.657,0.361
15,323.400,3.076,0.308,0.966,1.972,4.042,6.908,8.611,14.987,20.070,0.325
20,353.000,2.826,0.284,0.880,1.833,3.411,6.389,7.502,13.716,18.714,0.354
25,400.200,2.491,0.295,0.855,1.825,3.142,5.940,6.857,9.718,15.914,0.401
30,348.800,2.860,0.338,0.910,1.881,3.627,6.404,7.416,13.893,17.471,0.350
35,382.200,2.611,0.288,0.831,1.875,3.269,6.103,7.081,11.724,21.291,0.383
40,367.200,2.714,0.318,0.886,1.863,3.410,6.215,7.361,13.725,19.774,0.368
45,348.200,2.864,0.319,0.938,1.894,3.660,6.438,7.297,13.629,16.191,0.349
50,459.000,2.172,0.315,0.812,1.766,2.891,3.836,6.364,7.553,23.063,0.460
55,346.600,2.875,0.298,0.872,1.916,3.543,6.576,7.828,13.952,17.421,0.348
