Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,8.739,5.748,6.271,7.272,9.715,14.475,17.898,19.188,19.188,0.114
5,19.600,6.757,5.375,5.690,5.883,6.382,9.091,12.617,15.194,15.194,0.148
10,18.600,7.378,5.398,5.711,5.939,7.386,12.504,13.177,14.910,14.910,0.136
15,22.600,6.533,5.306,5.607,5.752,5.922,11.021,11.505,13.310,17.777,0.153
20,21.000,7.008,5.321,5.581,5.764,6.083,11.457,13.074,15.852,17.183,0.143
25,22.800,6.485,5.271,5.641,5.795,6.082,10.968,11.630,13.289,14.033,0.154
30,18.200,6.871,5.488,5.641,5.792,6.106,12.500,13.155,19.104,19.104,0.146
35,19.600,6.919,5.248,5.533,5.689,5.947,12.932,13.593,19.913,19.913,0.145
40,18.400,7.750,5.279,5.609,5.803,11.467,12.794,13.411,15.334,15.334,0.129
45,19.600,6.590,5.307,5.596,5.769,5.960,11.127,12.005,14.205,14.205,0.152
50,18.000,6.907,5.220,5.777,6.136,7.816,9.405,10.193,13.831,13.831,0.145
55,18.000,7.448,5.190,5.569,5.832,7.948,12.513,13.789,19.790,19.790,0.134
