Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,380.400,2.618,0.331,0.932,1.853,3.175,5.706,7.082,12.791,21.614,0.382
5,483.000,2.063,0.281,0.750,1.581,2.704,4.242,5.685,9.398,17.201,0.485
10,480.200,2.068,0.264,0.770,1.580,2.767,4.176,5.745,7.903,17.753,0.483
15,541.600,1.841,0.237,0.703,1.507,2.502,3.201,5.399,6.262,17.056,0.543
20,539.000,1.850,0.252,0.696,1.435,2.494,3.356,5.309,6.713,16.180,0.541
25,560.800,1.779,0.252,0.696,1.478,2.468,3.138,5.278,5.912,13.696,0.562
30,548.600,1.817,0.253,0.698,1.485,2.517,3.194,5.299,6.055,15.304,0.550
35,534.000,1.869,0.254,0.680,1.474,2.526,3.407,5.436,6.390,12.488,0.535
40,529.200,1.885,0.253,0.696,1.501,2.570,3.316,5.396,6.367,18.060,0.530
45,580.400,1.718,0.251,0.677,1.396,2.429,3.043,4.845,5.930,13.901,0.582
50,509.200,1.960,0.275,0.747,1.562,2.656,3.644,5.512,6.905,16.980,0.510
55,543.400,1.833,0.262,0.712,1.375,2.515,3.230,5.361,6.234,12.824,0.545
