Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,172.000,3.651,1.344,2.490,3.145,4.352,6.005,6.599,9.363,30.894,0.274
5,244.800,2.641,0.947,2.017,2.520,2.954,3.394,4.558,6.006,17.880,0.379
10,213.000,2.965,0.971,2.022,2.590,3.198,5.088,5.833,7.441,11.673,0.337
15,228.800,2.804,1.076,2.000,2.516,3.056,4.691,5.592,6.578,10.311,0.357
20,227.800,2.841,0.995,1.980,2.527,3.088,4.786,5.795,7.010,9.566,0.352
25,223.200,2.925,1.110,1.994,2.615,3.198,4.723,6.033,7.330,9.677,0.342
30,232.600,2.779,1.015,1.957,2.506,3.046,4.205,5.555,7.343,18.367,0.360
35,244.000,2.611,1.129,1.918,2.444,2.923,3.720,4.897,6.306,8.189,0.383
40,226.800,2.862,1.083,2.000,2.574,3.132,4.789,5.691,7.101,10.413,0.349
45,241.400,2.621,1.099,1.951,2.412,2.880,3.221,4.649,8.325,24.608,0.382
50,205.600,3.256,1.173,2.142,2.740,3.749,5.780,6.853,8.065,19.761,0.307
55,250.600,2.610,1.047,1.932,2.429,2.953,3.359,4.891,6.586,10.009,0.383
