Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,171.800,3.678,1.099,2.282,3.052,4.502,6.201,7.072,12.573,21.954,0.272
5,217.600,2.810,1.061,2.002,2.518,3.087,4.155,5.414,7.491,15.593,0.356
10,218.400,2.833,0.964,2.040,2.550,3.146,4.359,5.365,6.857,13.024,0.353
15,240.400,2.546,0.925,1.907,2.426,2.886,3.223,4.256,6.654,9.869,0.393
20,251.200,2.516,0.949,1.942,2.448,2.903,3.230,3.560,5.632,9.180,0.397
25,234.200,2.717,1.244,1.988,2.534,3.025,3.693,4.996,6.705,14.729,0.368
30,252.000,2.590,0.964,1.957,2.479,2.969,3.329,4.495,5.877,9.686,0.386
35,250.000,2.509,1.200,1.925,2.411,2.887,3.212,3.756,5.784,9.411,0.399
40,247.000,2.671,0.959,1.952,2.483,3.012,3.972,4.900,6.018,7.520,0.374
45,240.600,2.708,0.998,1.976,2.503,2.985,3.810,5.093,6.747,15.130,0.369
50,224.200,2.884,1.075,2.047,2.613,3.174,4.363,5.449,7.718,16.396,0.347
55,243.200,2.612,0.902,1.944,2.446,2.947,3.332,4.996,6.299,13.141,0.383
