Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,232,232.000,1136,1844,3040,4316,5690,7862,9751,16619,27852
1,349,349.000,436,1079,1996,2850,3463,6617,7954,12046,16465
2,390,390.000,409,972,1669,2534,3176,5670,6506,13594,17186
3,371,371.000,451,1259,1990,2691,3415,5609,6190,11393,12937
4,415,415.000,346,992,1617,2397,2967,5243,6148,11749,18290
5,349,349.000,331,1212,1932,2877,3772,6083,7122,13096,16658
6,361,361.000,318,1330,1716,2741,3657,6256,6905,12770,13983
7,390,390.000,412,1094,1638,2555,3431,5556,6312,11878,14493
8,361,361.000,408,1131,1693,2769,3966,5495,6633,12206,14056
9,450,450.000,334,828,1725,2206,2814,5068,5948,7612,11449
10,368,368.000,361,1195,1681,2715,3762,5867,6389,11748,12933
11,413,413.000,351,1026,1768,2404,3121,5103,5727,9847,13457
12,283,283.000,485,1383,2496,3555,5297,6774,8408,13956,18136
13,360,360.000,461,1192,1623,2752,4000,5383,6689,12752,13256
14,339,339.000,335,1157,1851,2931,4259,5779,7193,14197,18533
15,449,449.000,277,742,1551,2234,2864,4980,5730,11685,12761
16,322,322.000,638,1315,1552,3077,4282,5971,6813,12252,13835
17,460,460.000,281,735,1555,2166,2803,5009,5765,11775,17886
18,389,389.000,301,800,1848,2550,3166,5833,6639,12676,13455
19,453,453.000,297,768,1496,2201,2774,5286,6062,11308,13645
20,576,576.000,276,720,1415,1739,2463,3069,4103,6147,11626
21,565,565.000,273,680,1468,1756,2363,3045,5391,6740,15790
22,500,500.000,292,703,1594,1996,2591,4008,5516,8268,13703
23,452,452.000,253,723,1575,2211,2866,5393,5977,11737,14384
24,348,348.000,327,1273,1761,2862,4134,5715,6893,11174,13982
25,343,343.000,294,777,1789,2909,3994,6335,8666,13776,19501
26,518,518.000,271,730,1552,1922,2606,3612,5600,6755,13108
27,486,486.000,290,738,1651,2051,2725,3767,5646,7148,15984
28,478,478.000,292,739,1497,2090,2728,4601,5844,10791,12863
29,479,479.000,258,737,1469,2078,2669,4955,5804,6677,11987
30,362,362.000,289,1041,1698,2760,3997,5757,7439,12882,16405
31,525,525.000,291,742,1553,1898,2552,3514,5509,6786,12984
32,307,307.000,491,1308,2366,3263,4712,5990,7461,11921,13012
33,335,335.000,287,1259,1527,2969,4690,5922,6470,11011,19248
34,503,503.000,258,737,1602,1980,2654,3835,5439,7068,11757
35,396,396.000,248,891,1598,2523,3182,5691,6564,12334,14846
36,431,431.000,252,953,1957,2312,2977,4747,5780,8791,9376
37,409,409.000,275,728,1522,2447,3496,5504,6382,11047,15097
38,311,311.000,514,1266,1704,3213,4876,5976,6605,11685,11833
39,584,584.000,304,711,1520,1699,2461,2971,3325,5828,6382
40,381,381.000,287,916,1695,2631,3585,5604,6447,12284,13645
41,364,364.000,296,1049,1830,2727,3699,5910,6953,13029,14677
42,439,439.000,275,742,1702,2276,2810,5332,6103,7703,15386
43,551,551.000,302,703,1414,1803,2450,3252,5460,6016,13116
44,297,297.000,584,1296,2716,3360,4963,6265,7310,12835,13157
45,411,411.000,297,792,1669,2429,3020,5403,6265,11395,13596
46,540,540.000,248,719,1562,1851,2510,3222,5443,7011,13055
47,487,487.000,270,745,1616,2048,2614,4034,5819,8146,14140
48,426,426.000,281,906,1533,2335,3162,5092,5884,11592,15939
49,504,504.000,275,705,1484,1978,2583,3770,5719,11477,13604
50,530,530.000,298,725,1700,1881,2651,3264,4902,6235,12798
51,536,536.000,288,743,1566,1859,2500,3221,5553,7654,10177
52,559,559.000,279,769,1126,1781,2518,3197,3546,6429,9147
53,542,542.000,290,740,1561,1864,2612,3213,5390,6369,14394
54,469,469.000,286,717,1595,2098,2589,5099,5880,9231,14832
55,495,495.000,297,716,1486,2023,2661,4783,5536,7622,12881
56,510,510.000,294,740,1598,1949,2663,3418,5351,5967,13126
57,437,437.000,323,748,1589,2282,2833,5320,5987,7915,11736
58,597,597.000,270,725,1207,1670,2430,3111,3388,5591,6124
59,503,503.000,296,738,1691,1975,2598,3202,5456,7037,19235
