Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,193,193.000,1246,2096,4457,5160,6911,9170,15987,20194,21031
1,217,217.000,814,1863,3287,4638,6584,8570,13248,16204,20658
2,242,242.000,855,1770,2796,4097,5872,7850,9223,16828,19214
3,378,378.000,425,1140,2082,2629,3439,5305,6276,11034,16956
4,435,435.000,356,890,1625,2283,2987,4514,6099,11493,14510
5,355,355.000,369,987,1863,2806,3508,5711,6645,15147,19038
6,556,556.000,373,786,1349,1784,2515,3124,3558,6410,12680
7,271,271.000,631,1427,2748,3692,5318,6660,9714,11877,18439
8,329,329.000,395,1300,1817,3020,4205,6116,6779,12431,13394
9,448,448.000,343,810,1492,2224,2998,4671,5764,11946,13350
10,381,381.000,381,1064,1724,2618,3360,5803,6498,12071,13711
11,354,354.000,442,1199,1735,2815,4005,5805,6690,11966,12990
12,315,315.000,342,1342,1793,3168,4583,6281,7525,13548,16179
13,347,347.000,362,1293,1749,2863,4226,5895,7126,11821,15759
14,382,382.000,387,1166,1806,2609,3466,5557,6180,11393,15070
15,315,315.000,452,1349,1967,3159,4450,6223,7285,13195,15787
16,331,331.000,529,1240,1858,3011,4627,5796,6360,11488,14119
17,316,316.000,580,1296,2020,3162,4432,6062,7832,11865,14807
18,435,435.000,319,787,1639,2284,2712,5361,6051,12875,13611
19,389,389.000,304,1110,1610,2561,3326,5591,6132,11771,11969
20,400,400.000,319,790,1792,2485,2950,5826,6810,13388,14606
21,433,433.000,324,783,1610,2310,2943,5186,5948,11700,12795
22,419,419.000,299,799,1764,2374,3016,5337,5850,8265,14696
23,345,345.000,272,1286,1699,2902,4345,5744,6555,12786,13130
24,299,299.000,326,1429,2145,3328,5047,6848,7555,12871,14332
25,428,428.000,290,783,1702,2329,2883,5395,6418,9330,13811
26,511,511.000,311,748,1761,1950,2727,3303,5288,5830,8975
27,366,366.000,342,1203,1728,2728,3645,6041,7109,12906,13907
28,504,504.000,306,718,1422,1985,2521,4300,5535,7019,11682
29,316,316.000,338,1468,1753,3155,4848,6521,7381,12669,14532
30,472,472.000,296,751,1517,2109,2690,4717,5862,11838,13511
31,346,346.000,336,1361,1843,2883,4320,5967,6802,11712,13469
32,523,523.000,285,768,1484,1899,2570,3296,5758,6799,12601
33,356,356.000,301,1196,1739,2799,4053,5730,6912,12904,13537
34,335,335.000,316,1194,1653,2980,4405,6319,7803,13604,14527
35,512,512.000,294,750,1587,1949,2673,3424,5668,6452,12596
36,439,439.000,306,749,1573,2269,2774,5732,6586,13221,14290
37,356,356.000,300,797,1714,2815,3923,6338,7917,13102,15790
38,392,392.000,314,790,1717,2546,3269,5517,6812,13032,13371
39,370,370.000,300,1253,1762,2699,3543,5897,7238,13523,15764
40,415,415.000,306,807,1465,2401,3184,5545,6221,8391,14469
41,290,290.000,304,1380,2907,3431,4794,6423,7796,13152,13466
42,322,322.000,301,1313,1909,3106,4655,6379,7444,13262,14390
43,269,269.000,555,1546,1887,3705,5187,7464,11067,13671,14249
44,376,376.000,298,985,1684,2652,3390,6208,7113,9036,15450
45,484,484.000,278,748,1478,2066,2704,4514,5903,9028,12442
46,439,439.000,304,739,1605,2269,2785,5539,6691,12414,13478
47,387,387.000,281,789,1673,2574,3383,5840,6533,12332,14351
48,501,501.000,268,700,1634,1996,2556,4079,5622,7185,15541
49,535,535.000,260,692,1576,1857,2534,3196,5399,5923,11311
50,476,476.000,284,702,1697,2094,2696,4458,5655,8109,13953
51,271,271.000,443,1510,2447,3678,5604,7186,8302,14449,14658
52,251,251.000,493,1562,2285,3980,5667,7442,9719,14838,15320
53,247,247.000,556,1449,3540,4069,5945,7436,11830,16054,17255
54,440,440.000,264,772,1742,2252,2975,5135,5975,11709,13455
55,400,400.000,320,1000,2065,2487,3459,4950,5580,9134,11865
56,308,308.000,389,1394,1769,3241,4841,6945,7620,12856,14540
57,371,371.000,298,976,1832,2689,3821,5978,7666,9115,9741
58,454,454.000,293,807,1575,2196,2704,4801,5822,11033,13642
59,623,623.000,284,666,1472,1596,2314,2894,3172,5543,5970
