Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,146.000,1.283,0.632,0.796,1.005,1.574,1.896,2.124,3.142,29.064,0.779
5,173.200,1.118,0.602,0.730,0.960,1.389,1.584,1.690,2.303,10.457,0.895
10,152.000,1.163,0.621,0.750,1.075,1.408,1.587,1.735,2.564,11.586,0.860
15,127.800,1.451,0.624,1.265,1.390,1.550,1.713,1.905,3.232,17.060,0.689
20,172.800,1.136,0.594,0.754,1.229,1.334,1.492,1.600,1.903,3.303,0.880
25,150.200,1.185,0.621,0.756,1.287,1.480,1.628,1.737,1.926,2.688,0.844
30,186.200,1.031,0.582,0.693,0.796,1.400,1.544,1.628,1.856,2.146,0.970
35,158.200,1.180,0.583,0.698,1.285,1.557,1.720,1.883,2.266,3.905,0.848
40,145.400,1.154,0.597,0.743,1.247,1.401,1.567,1.670,1.843,2.126,0.866
45,152.800,1.176,0.584,0.731,1.275,1.517,1.657,1.770,2.005,4.456,0.850
50,205.800,0.882,0.618,0.730,0.783,0.881,1.329,1.486,1.688,4.405,1.134
55,142.400,1.264,0.628,0.904,1.361,1.517,1.657,1.759,1.979,2.542,0.791
